,DateTime,Acorn_grouped,stdorToU,N,nrg_cons
1781,2013-12-13 09:00:00,Comfortable,ToU,298,0.425228003141
1782,2013-12-13 10:00:00,Adversity,Std,1400,0.380619783887
1783,2013-12-13 10:00:00,Adversity,ToU,279,0.401277047554
1784,2013-12-13 10:00:00,Affluent,Std,1520,0.710937374345
1785,2013-12-13 10:00:00,Affluent,ToU,457,0.721031460429
1786,2013-12-13 10:00:00,Comfortable,Std,1110,0.522753499949
1787,2013-12-13 10:00:00,Comfortable,ToU,298,0.417776563433
1788,2013-12-13 11:00:00,Adversity,Std,1400,0.367394144444
1789,2013-12-13 11:00:00,Adversity,ToU,279,0.338191206103
1790,2013-12-13 11:00:00,Affluent,Std,1520,0.665702250881
1791,2013-12-13 11:00:00,Affluent,ToU,457,0.67879773695
1792,2013-12-13 11:00:00,Comfortable,Std,1110,0.479169538005
1793,2013-12-13 11:00:00,Comfortable,ToU,298,0.412640038245
1794,2013-12-13 12:00:00,Adversity,Std,1394,0.367776755551
1795,2013-12-13 12:00:00,Adversity,ToU,279,0.312943142773
1796,2013-12-13 12:00:00,Affluent,Std,1520,0.649500377608
1797,2013-12-13 12:00:00,Affluent,ToU,456,0.619506286075
1798,2013-12-13 12:00:00,Comfortable,Std,1109,0.487200336364
1799,2013-12-13 12:00:00,Comfortable,ToU,298,0.394646334789
1800,2013-12-13 13:00:00,Adversity,Std,1400,0.378383772631
1801,2013-12-13 13:00:00,Adversity,ToU,279,0.347370181227
1802,2013-12-13 13:00:00,Affluent,Std,1520,0.655295572087
1803,2013-12-13 13:00:00,Affluent,ToU,457,0.569701845887
1804,2013-12-13 13:00:00,Comfortable,Std,1110,0.474851104001
1805,2013-12-13 13:00:00,Comfortable,ToU,298,0.432513619754
1806,2013-12-13 14:00:00,Adversity,Std,1400,0.379108806454
1807,2013-12-13 14:00:00,Adversity,ToU,279,0.383312518995
1808,2013-12-13 14:00:00,Affluent,Std,1520,0.596615403463
1809,2013-12-13 14:00:00,Affluent,ToU,457,0.556060603065
1810,2013-12-13 14:00:00,Comfortable,Std,1110,0.488738775007
1811,2013-12-13 14:00:00,Comfortable,ToU,298,0.413555276497
1812,2013-12-13 15:00:00,Adversity,Std,1400,0.390026694426
1813,2013-12-13 15:00:00,Adversity,ToU,279,0.391415756819
1814,2013-12-13 15:00:00,Affluent,Std,1520,0.61112808122
1815,2013-12-13 15:00:00,Affluent,ToU,457,0.538060047726
1816,2013-12-13 15:00:00,Comfortable,Std,1110,0.484789292225
1817,2013-12-13 15:00:00,Comfortable,ToU,298,0.417699255767
1818,2013-12-13 16:00:00,Adversity,Std,1400,0.430068740286
1819,2013-12-13 16:00:00,Adversity,ToU,279,0.472619195267
1820,2013-12-13 16:00:00,Affluent,Std,1520,0.649752914134
1821,2013-12-13 16:00:00,Affluent,ToU,457,0.619522070916
1822,2013-12-13 16:00:00,Comfortable,Std,1110,0.53152049862
1823,2013-12-13 16:00:00,Comfortable,ToU,298,0.486680632515
1824,2013-12-13 17:00:00,Adversity,Std,1400,0.519238887413
1825,2013-12-13 17:00:00,Adversity,ToU,279,0.587157421349
1826,2013-12-13 17:00:00,Affluent,Std,1520,0.820322954319
1827,2013-12-13 17:00:00,Affluent,ToU,457,0.853153603194
1828,2013-12-13 17:00:00,Comfortable,Std,1110,0.659926777769
1829,2013-12-13 17:00:00,Comfortable,ToU,298,0.608504215606
1830,2013-12-13 18:00:00,Adversity,Std,1400,0.60995908468
1831,2013-12-13 18:00:00,Adversity,ToU,279,0.651738224651
1832,2013-12-13 18:00:00,Affluent,Std,1520,0.961467911862
1833,2013-12-13 18:00:00,Affluent,ToU,457,1.09005724305
1834,2013-12-13 18:00:00,Comfortable,Std,1110,0.759422344051
1835,2013-12-13 18:00:00,Comfortable,ToU,298,0.666018335894
1836,2013-12-13 19:00:00,Adversity,Std,1400,0.590541768384
1837,2013-12-13 19:00:00,Adversity,ToU,279,0.643122079688
1838,2013-12-13 19:00:00,Affluent,Std,1520,1.03899309795
1839,2013-12-13 19:00:00,Affluent,ToU,457,1.03966715345
1840,2013-12-13 19:00:00,Comfortable,Std,1110,0.778405885639
1841,2013-12-13 19:00:00,Comfortable,ToU,298,0.623240823097
1842,2013-12-13 20:00:00,Adversity,Std,1400,0.580953914195
1843,2013-12-13 20:00:00,Adversity,ToU,279,0.628344610189
1844,2013-12-13 20:00:00,Affluent,Std,1520,1.02310492342
1845,2013-12-13 20:00:00,Affluent,ToU,457,0.980718067204
1846,2013-12-13 20:00:00,Comfortable,Std,1110,0.739686596997
1847,2013-12-13 20:00:00,Comfortable,ToU,298,0.650117728563
1848,2013-12-13 21:00:00,Adversity,Std,1399,0.563685326537
1849,2013-12-13 21:00:00,Adversity,ToU,279,0.536012765052
1850,2013-12-13 21:00:00,Affluent,Std,1520,0.920366197347
1851,2013-12-13 21:00:00,Affluent,ToU,457,0.926668763715
1852,2013-12-13 21:00:00,Comfortable,Std,1110,0.697497274083
1853,2013-12-13 21:00:00,Comfortable,ToU,298,0.598142105134
1854,2013-12-13 22:00:00,Adversity,Std,1399,0.52289035587
1855,2013-12-13 22:00:00,Adversity,ToU,279,0.4816759888
1856,2013-12-13 22:00:00,Affluent,Std,1520,0.894182746065
1857,2013-12-13 22:00:00,Affluent,ToU,457,0.846287214626
1858,2013-12-13 22:00:00,Comfortable,Std,1110,0.645034873325
1859,2013-12-13 22:00:00,Comfortable,ToU,298,0.529706046597
1860,2013-12-13 23:00:00,Adversity,Std,1399,0.457667842677
1861,2013-12-13 23:00:00,Adversity,ToU,279,0.484720701357
1862,2013-12-13 23:00:00,Affluent,Std,1519,0.76386350175
1863,2013-12-13 23:00:00,Affluent,ToU,457,0.749778994615
1864,2013-12-13 23:00:00,Comfortable,Std,1110,0.562366134575
1865,2013-12-13 23:00:00,Comfortable,ToU,298,0.47975359069
1866,2013-12-14 00:00:00,Adversity,Std,1399,0.446240127143
1867,2013-12-14 00:00:00,Adversity,ToU,279,0.334860255976
1868,2013-12-14 00:00:00,Affluent,Std,1519,0.621636988744
1869,2013-12-14 00:00:00,Affluent,ToU,457,0.608767980526
1870,2013-12-14 00:00:00,Comfortable,Std,1110,0.500513906373
1871,2013-12-14 00:00:00,Comfortable,ToU,298,0.367472439707
1872,2013-12-14 01:00:00,Adversity,Std,1399,0.418984509361
1873,2013-12-14 01:00:00,Adversity,ToU,278,0.271583919652
1874,2013-12-14 01:00:00,Affluent,Std,1520,0.487128576972
1875,2013-12-14 01:00:00,Affluent,ToU,457,0.448885002528
1876,2013-12-14 01:00:00,Comfortable,Std,1111,0.443587086024
1877,2013-12-14 01:00:00,Comfortable,ToU,298,0.29088450935
1878,2013-12-14 02:00:00,Adversity,Std,1399,0.326862050702
1879,2013-12-14 02:00:00,Adversity,ToU,278,0.218579123733
1880,2013-12-14 02:00:00,Affluent,Std,1520,0.388350059101
1881,2013-12-14 02:00:00,Affluent,ToU,457,0.29571055434
1882,2013-12-14 02:00:00,Comfortable,Std,1111,0.337524066872
1883,2013-12-14 02:00:00,Comfortable,ToU,298,0.241856494266
1884,2013-12-14 03:00:00,Adversity,Std,1399,0.259221863816
1885,2013-12-14 03:00:00,Adversity,ToU,278,0.191120426003
1886,2013-12-14 03:00:00,Affluent,Std,1520,0.35904395114
1887,2013-12-14 03:00:00,Affluent,ToU,457,0.292936702706
1888,2013-12-14 03:00:00,Comfortable,Std,1111,0.277263615364
1889,2013-12-14 03:00:00,Comfortable,ToU,298,0.213513025437
1890,2013-12-14 04:00:00,Adversity,Std,1399,0.221928341518
1891,2013-12-14 04:00:00,Adversity,ToU,278,0.17340184293
1892,2013-12-14 04:00:00,Affluent,Std,1520,0.329377023425
1893,2013-12-14 04:00:00,Affluent,ToU,457,0.263650157718
1894,2013-12-14 04:00:00,Comfortable,Std,1111,0.25698281569
1895,2013-12-14 04:00:00,Comfortable,ToU,298,0.200198922595
1896,2013-12-14 05:00:00,Adversity,Std,1399,0.213386569372
1897,2013-12-14 05:00:00,Adversity,ToU,278,0.162824068788
1898,2013-12-14 05:00:00,Affluent,Std,1520,0.319449252521
1899,2013-12-14 05:00:00,Affluent,ToU,457,0.26786401584
1900,2013-12-14 05:00:00,Comfortable,Std,1111,0.253488740063
1901,2013-12-14 05:00:00,Comfortable,ToU,298,0.208060690261
1902,2013-12-14 06:00:00,Adversity,Std,1399,0.229484470608
1903,2013-12-14 06:00:00,Adversity,ToU,278,0.201102083761
1904,2013-12-14 06:00:00,Affluent,Std,1520,0.335453879382
1905,2013-12-14 06:00:00,Affluent,ToU,457,0.27609164254
1906,2013-12-14 06:00:00,Comfortable,Std,1111,0.268048488132
1907,2013-12-14 06:00:00,Comfortable,ToU,298,0.226881920308
1908,2013-12-14 07:00:00,Adversity,Std,1399,0.263239090869
1909,2013-12-14 07:00:00,Adversity,ToU,278,0.238529372413
1910,2013-12-14 07:00:00,Affluent,Std,1519,0.432053936569
1911,2013-12-14 07:00:00,Affluent,ToU,457,0.437206273291
1912,2013-12-14 07:00:00,Comfortable,Std,1111,0.320302017003
1913,2013-12-14 07:00:00,Comfortable,ToU,298,0.279364257048
1914,2013-12-14 08:00:00,Adversity,Std,1399,0.324727617333
1915,2013-12-14 08:00:00,Adversity,ToU,278,0.348180193021
1916,2013-12-14 08:00:00,Affluent,Std,1520,0.592175401536
1917,2013-12-14 08:00:00,Affluent,ToU,457,0.579404702663
1918,2013-12-14 08:00:00,Comfortable,Std,1111,0.403775477989
1919,2013-12-14 08:00:00,Comfortable,ToU,298,0.381211442712
1920,2013-12-14 09:00:00,Adversity,Std,1399,0.4181684369
1921,2013-12-14 09:00:00,Adversity,ToU,278,0.45697946776
1922,2013-12-14 09:00:00,Affluent,Std,1520,0.744347074846
1923,2013-12-14 09:00:00,Affluent,ToU,457,0.577621541884
1924,2013-12-14 09:00:00,Comfortable,Std,1111,0.497447771525
1925,2013-12-14 09:00:00,Comfortable,ToU,298,0.478789269275
1926,2013-12-14 10:00:00,Adversity,Std,1399,0.431551869632
1927,2013-12-14 10:00:00,Adversity,ToU,278,0.432662275429
1928,2013-12-14 10:00:00,Affluent,Std,1520,0.689860660002
1929,2013-12-14 10:00:00,Affluent,ToU,457,0.63567646655
1930,2013-12-14 10:00:00,Comfortable,Std,1111,0.50382107277
1931,2013-12-14 10:00:00,Comfortable,ToU,298,0.460273874553
1932,2013-12-14 11:00:00,Adversity,Std,1399,0.4320148042
1933,2013-12-14 11:00:00,Adversity,ToU,278,0.409489804198
1934,2013-12-14 11:00:00,Affluent,Std,1520,0.657778472399
1935,2013-12-14 11:00:00,Affluent,ToU,457,0.561189378738
1936,2013-12-14 11:00:00,Comfortable,Std,1111,0.521286650125
1937,2013-12-14 11:00:00,Comfortable,ToU,298,0.403444014446
1938,2013-12-14 12:00:00,Adversity,Std,1399,0.439982135635
1939,2013-12-14 12:00:00,Adversity,ToU,278,0.381951094264
1940,2013-12-14 12:00:00,Affluent,Std,1520,0.682981216076
1941,2013-12-14 12:00:00,Affluent,ToU,457,0.569510827514
1942,2013-12-14 12:00:00,Comfortable,Std,1111,0.542594953479
1943,2013-12-14 12:00:00,Comfortable,ToU,298,0.396208623314
1944,2013-12-14 13:00:00,Adversity,Std,1399,0.444085059487
1945,2013-12-14 13:00:00,Adversity,ToU,278,0.444369964514
1946,2013-12-14 13:00:00,Affluent,Std,1520,0.708345420339
1947,2013-12-14 13:00:00,Affluent,ToU,457,0.65095187827
1948,2013-12-14 13:00:00,Comfortable,Std,1111,0.55886698046
1949,2013-12-14 13:00:00,Comfortable,ToU,298,0.419788733221
1950,2013-12-14 14:00:00,Adversity,Std,1399,0.442619628665
1951,2013-12-14 14:00:00,Adversity,ToU,278,0.409431797693
1952,2013-12-14 14:00:00,Affluent,Std,1520,0.727636815413
1953,2013-12-14 14:00:00,Affluent,ToU,457,0.837208540134
1954,2013-12-14 14:00:00,Comfortable,Std,1111,0.551892579066
1955,2013-12-14 14:00:00,Comfortable,ToU,298,0.489041268245
1956,2013-12-14 15:00:00,Adversity,Std,1399,0.457899977743
1957,2013-12-14 15:00:00,Adversity,ToU,278,0.406467443271
1958,2013-12-14 15:00:00,Affluent,Std,1520,0.722089654402
1959,2013-12-14 15:00:00,Affluent,ToU,457,0.723163757492
1960,2013-12-14 15:00:00,Comfortable,Std,1111,0.575722969354
1961,2013-12-14 15:00:00,Comfortable,ToU,298,0.44515476564
1962,2013-12-14 16:00:00,Adversity,Std,1399,0.502171324445
1963,2013-12-14 16:00:00,Adversity,ToU,278,0.45202520859
1964,2013-12-14 16:00:00,Affluent,Std,1520,0.747657071175
1965,2013-12-14 16:00:00,Affluent,ToU,457,0.68620792392
1966,2013-12-14 16:00:00,Comfortable,Std,1111,0.622956205367
1967,2013-12-14 16:00:00,Comfortable,ToU,298,0.525324255003
1968,2013-12-14 17:00:00,Adversity,Std,1399,0.576267870059
1969,2013-12-14 17:00:00,Adversity,ToU,278,0.538138299201
1970,2013-12-14 17:00:00,Affluent,Std,1520,0.896307978682
1971,2013-12-14 17:00:00,Affluent,ToU,457,1.03692245301
1972,2013-12-14 17:00:00,Comfortable,Std,1111,0.709818275491
1973,2013-12-14 17:00:00,Comfortable,ToU,298,0.58022506501
1974,2013-12-14 18:00:00,Adversity,Std,1399,0.645727210491
1975,2013-12-14 18:00:00,Adversity,ToU,278,0.56888817624
1976,2013-12-14 18:00:00,Affluent,Std,1520,1.04577408872
1977,2013-12-14 18:00:00,Affluent,ToU,457,1.09840419637
1978,2013-12-14 18:00:00,Comfortable,Std,1111,0.795111223323
1979,2013-12-14 18:00:00,Comfortable,ToU,298,0.6829812212
1980,2013-12-14 19:00:00,Adversity,Std,1399,0.638788219761
1981,2013-12-14 19:00:00,Adversity,ToU,278,0.607889732586
1982,2013-12-14 19:00:00,Affluent,Std,1520,1.09956847017
1983,2013-12-14 19:00:00,Affluent,ToU,457,1.14179155909
1984,2013-12-14 19:00:00,Comfortable,Std,1111,0.779910770127
1985,2013-12-14 19:00:00,Comfortable,ToU,298,0.616882135328
1986,2013-12-14 20:00:00,Adversity,Std,1399,0.602538180291
1987,2013-12-14 20:00:00,Adversity,ToU,278,0.58006744541
1988,2013-12-14 20:00:00,Affluent,Std,1520,1.0275288812
1989,2013-12-14 20:00:00,Affluent,ToU,457,1.01373172114
1990,2013-12-14 20:00:00,Comfortable,Std,1111,0.755775091851
1991,2013-12-14 20:00:00,Comfortable,ToU,298,0.578247477268
1992,2013-12-14 21:00:00,Adversity,Std,1398,0.55908240686
1993,2013-12-14 21:00:00,Adversity,ToU,278,0.520266958384
1994,2013-12-14 21:00:00,Affluent,Std,1520,0.940245963778
1995,2013-12-14 21:00:00,Affluent,ToU,457,0.948042369065
1996,2013-12-14 21:00:00,Comfortable,Std,1111,0.702917758034
1997,2013-12-14 21:00:00,Comfortable,ToU,298,0.539066726985
1998,2013-12-14 22:00:00,Adversity,Std,1398,0.508564980194
1999,2013-12-14 22:00:00,Adversity,ToU,278,0.519120061355
2000,2013-12-14 22:00:00,Affluent,Std,1520,0.87200542641
2001,2013-12-14 22:00:00,Affluent,ToU,457,0.836255757286
2002,2013-12-14 22:00:00,Comfortable,Std,1111,0.666248171594
2003,2013-12-14 22:00:00,Comfortable,ToU,298,0.510367838246
2004,2013-12-14 23:00:00,Adversity,Std,1398,0.46007529749
2005,2013-12-14 23:00:00,Adversity,ToU,278,0.451504831953
2006,2013-12-14 23:00:00,Affluent,Std,1520,0.769833787348
2007,2013-12-14 23:00:00,Affluent,ToU,457,0.740971807226
2008,2013-12-14 23:00:00,Comfortable,Std,1111,0.572175818897
2009,2013-12-14 23:00:00,Comfortable,ToU,298,0.468084589623
2010,2013-12-15 00:00:00,Adversity,Std,1398,0.455888472723
2011,2013-12-15 00:00:00,Adversity,ToU,278,0.380214464237
2012,2013-12-15 00:00:00,Affluent,Std,1520,0.618079323955
2013,2013-12-15 00:00:00,Affluent,ToU,457,0.662520107784
2014,2013-12-15 00:00:00,Comfortable,Std,1111,0.495537568945
2015,2013-12-15 00:00:00,Comfortable,ToU,298,0.3709131469
2016,2013-12-15 01:00:00,Adversity,Std,1395,0.425176850674
2017,2013-12-15 01:00:00,Adversity,ToU,279,0.30729655415
2018,2013-12-15 01:00:00,Affluent,Std,1521,0.4818546957
2019,2013-12-15 01:00:00,Affluent,ToU,457,0.459034639116
2020,2013-12-15 01:00:00,Comfortable,Std,1110,0.464569327416
2021,2013-12-15 01:00:00,Comfortable,ToU,297,0.306510015639
2022,2013-12-15 02:00:00,Adversity,Std,1395,0.32857912937
2023,2013-12-15 02:00:00,Adversity,ToU,279,0.223251112092
2024,2013-12-15 02:00:00,Affluent,Std,1521,0.368503731869
2025,2013-12-15 02:00:00,Affluent,ToU,457,0.312411311247
2026,2013-12-15 02:00:00,Comfortable,Std,1110,0.349219953643
2027,2013-12-15 02:00:00,Comfortable,ToU,297,0.271460569558
2028,2013-12-15 03:00:00,Adversity,Std,1395,0.265222083923
2029,2013-12-15 03:00:00,Adversity,ToU,279,0.205764063448
2030,2013-12-15 03:00:00,Affluent,Std,1521,0.336238984977
2031,2013-12-15 03:00:00,Affluent,ToU,457,0.280456311645
2032,2013-12-15 03:00:00,Comfortable,Std,1110,0.281886665603
2033,2013-12-15 03:00:00,Comfortable,ToU,297,0.217691127478
2034,2013-12-15 04:00:00,Adversity,Std,1395,0.233130714603
2035,2013-12-15 04:00:00,Adversity,ToU,279,0.195040554516
2036,2013-12-15 04:00:00,Affluent,Std,1521,0.315921975546
2037,2013-12-15 04:00:00,Affluent,ToU,457,0.266354127223
2038,2013-12-15 04:00:00,Comfortable,Std,1110,0.252429090954
2039,2013-12-15 04:00:00,Comfortable,ToU,297,0.207069775192
2040,2013-12-15 05:00:00,Adversity,Std,1395,0.218840206187
2041,2013-12-15 05:00:00,Adversity,ToU,279,0.178502520191
2042,2013-12-15 05:00:00,Affluent,Std,1521,0.316351526695
2043,2013-12-15 05:00:00,Affluent,ToU,457,0.269692921361
2044,2013-12-15 05:00:00,Comfortable,Std,1110,0.240632580753
2045,2013-12-15 05:00:00,Comfortable,ToU,297,0.203440264917
2046,2013-12-15 06:00:00,Adversity,Std,1395,0.22211786768
2047,2013-12-15 06:00:00,Adversity,ToU,279,0.190463541715
2048,2013-12-15 06:00:00,Affluent,Std,1521,0.322785276522
2049,2013-12-15 06:00:00,Affluent,ToU,457,0.288170330831
2050,2013-12-15 06:00:00,Comfortable,Std,1110,0.247050901471
2051,2013-12-15 06:00:00,Comfortable,ToU,297,0.229424529915
2052,2013-12-15 07:00:00,Adversity,Std,1395,0.249911275101
2053,2013-12-15 07:00:00,Adversity,ToU,279,0.218641195765
2054,2013-12-15 07:00:00,Affluent,Std,1521,0.364203279266
2055,2013-12-15 07:00:00,Affluent,ToU,457,0.364324342562
2056,2013-12-15 07:00:00,Comfortable,Std,1110,0.302404046084
2057,2013-12-15 07:00:00,Comfortable,ToU,297,0.291695450991
2058,2013-12-15 08:00:00,Adversity,Std,1395,0.3088261658
2059,2013-12-15 08:00:00,Adversity,ToU,279,0.339726472331
2060,2013-12-15 08:00:00,Affluent,Std,1521,0.478388348159
2061,2013-12-15 08:00:00,Affluent,ToU,457,0.426903219884
2062,2013-12-15 08:00:00,Comfortable,Std,1110,0.370889566624
2063,2013-12-15 08:00:00,Comfortable,ToU,297,0.438821798555
2064,2013-12-15 09:00:00,Adversity,Std,1395,0.390579976253
2065,2013-12-15 09:00:00,Adversity,ToU,279,0.48104874529
2066,2013-12-15 09:00:00,Affluent,Std,1521,0.595084843369
2067,2013-12-15 09:00:00,Affluent,ToU,457,0.598270857633
2068,2013-12-15 09:00:00,Comfortable,Std,1110,0.4554137722
2069,2013-12-15 09:00:00,Comfortable,ToU,297,0.49168546456
2070,2013-12-15 10:00:00,Adversity,Std,1395,0.444586938877
2071,2013-12-15 10:00:00,Adversity,ToU,279,0.507640216805
2072,2013-12-15 10:00:00,Affluent,Std,1521,0.627299021251
2073,2013-12-15 10:00:00,Affluent,ToU,457,0.687324132949
2074,2013-12-15 10:00:00,Comfortable,Std,1110,0.534454250528
2075,2013-12-15 10:00:00,Comfortable,ToU,297,0.544888932754
2076,2013-12-15 11:00:00,Adversity,Std,1395,0.471727068541
2077,2013-12-15 11:00:00,Adversity,ToU,279,0.554595290758
2078,2013-12-15 11:00:00,Affluent,Std,1521,0.711471138747
2079,2013-12-15 11:00:00,Affluent,ToU,457,0.682700928237
2080,2013-12-15 11:00:00,Comfortable,Std,1110,0.572261020662
2081,2013-12-15 11:00:00,Comfortable,ToU,297,0.525050150593
2082,2013-12-15 12:00:00,Adversity,Std,1395,0.507477521529
2083,2013-12-15 12:00:00,Adversity,ToU,279,0.54901829771
2084,2013-12-15 12:00:00,Affluent,Std,1521,0.719482556202
2085,2013-12-15 12:00:00,Affluent,ToU,457,0.788704663463
2086,2013-12-15 12:00:00,Comfortable,Std,1110,0.579271809299
2087,2013-12-15 12:00:00,Comfortable,ToU,297,0.630114787744
2088,2013-12-15 13:00:00,Adversity,Std,1395,0.554779793719
2089,2013-12-15 13:00:00,Adversity,ToU,279,0.562482913183
2090,2013-12-15 13:00:00,Affluent,Std,1521,0.826050463039
2091,2013-12-15 13:00:00,Affluent,ToU,457,0.852030151312
2092,2013-12-15 13:00:00,Comfortable,Std,1110,0.604564769204
2093,2013-12-15 13:00:00,Comfortable,ToU,297,0.632878458804
2094,2013-12-15 14:00:00,Adversity,Std,1395,0.55754590098
2095,2013-12-15 14:00:00,Adversity,ToU,279,0.586311428728
2096,2013-12-15 14:00:00,Affluent,Std,1521,0.838680744396
2097,2013-12-15 14:00:00,Affluent,ToU,457,0.808520927264
2098,2013-12-15 14:00:00,Comfortable,Std,1110,0.572083398433
2099,2013-12-15 14:00:00,Comfortable,ToU,297,0.626280133471
2100,2013-12-15 15:00:00,Adversity,Std,1394,0.549126970243
2101,2013-12-15 15:00:00,Adversity,ToU,279,0.630136664334
2102,2013-12-15 15:00:00,Affluent,Std,1520,0.830662423164
2103,2013-12-15 15:00:00,Affluent,ToU,457,0.787634592502
2104,2013-12-15 15:00:00,Comfortable,Std,1110,0.630545190069
2105,2013-12-15 15:00:00,Comfortable,ToU,296,0.577095861153
2106,2013-12-15 16:00:00,Adversity,Std,1395,0.586103194093
2107,2013-12-15 16:00:00,Adversity,ToU,279,0.677238486109
2108,2013-12-15 16:00:00,Affluent,Std,1520,0.872814289424
2109,2013-12-15 16:00:00,Affluent,ToU,457,0.807265009977
2110,2013-12-15 16:00:00,Comfortable,Std,1110,0.702652780218
2111,2013-12-15 16:00:00,Comfortable,ToU,296,0.596629814778
2112,2013-12-15 17:00:00,Adversity,Std,1395,0.648623057137
2113,2013-12-15 17:00:00,Adversity,ToU,279,0.644177447247
2114,2013-12-15 17:00:00,Affluent,Std,1520,1.01620320524
2115,2013-12-15 17:00:00,Affluent,ToU,457,1.00834203528
2116,2013-12-15 17:00:00,Comfortable,Std,1110,0.770611887237
2117,2013-12-15 17:00:00,Comfortable,ToU,296,0.719752138045
2118,2013-12-15 18:00:00,Adversity,Std,1395,0.64902554804
2119,2013-12-15 18:00:00,Adversity,ToU,279,0.595265722376
2120,2013-12-15 18:00:00,Affluent,Std,1520,1.05443071317
2121,2013-12-15 18:00:00,Affluent,ToU,457,0.975116208688
2122,2013-12-15 18:00:00,Comfortable,Std,1110,0.809266037485
2123,2013-12-15 18:00:00,Comfortable,ToU,295,0.694073425963
2124,2013-12-15 19:00:00,Adversity,Std,1395,0.666589791037
2125,2013-12-15 19:00:00,Adversity,ToU,279,0.591974503028
2126,2013-12-15 19:00:00,Affluent,Std,1520,1.12379616073
2127,2013-12-15 19:00:00,Affluent,ToU,457,1.04984664298
2128,2013-12-15 19:00:00,Comfortable,Std,1110,0.815877610799
2129,2013-12-15 19:00:00,Comfortable,ToU,296,0.654390300675
2130,2013-12-15 20:00:00,Adversity,Std,1395,0.624243473261
2131,2013-12-15 20:00:00,Adversity,ToU,279,0.572590295282
2132,2013-12-15 20:00:00,Affluent,Std,1521,1.04502044186
2133,2013-12-15 20:00:00,Affluent,ToU,457,1.06490788439
2134,2013-12-15 20:00:00,Comfortable,Std,1110,0.76663849352
2135,2013-12-15 20:00:00,Comfortable,ToU,297,0.586081139123
2136,2013-12-15 21:00:00,Adversity,Std,1394,0.590597899086
2137,2013-12-15 21:00:00,Adversity,ToU,279,0.529810596844
2138,2013-12-15 21:00:00,Affluent,Std,1521,0.973156346265
2139,2013-12-15 21:00:00,Affluent,ToU,457,0.870410381359
2140,2013-12-15 21:00:00,Comfortable,Std,1110,0.739568321633
2141,2013-12-15 21:00:00,Comfortable,ToU,297,0.526227757558
2142,2013-12-15 22:00:00,Adversity,Std,1394,0.540591397286
2143,2013-12-15 22:00:00,Adversity,ToU,279,0.478288650304
2144,2013-12-15 22:00:00,Affluent,Std,1521,0.882027641544
2145,2013-12-15 22:00:00,Affluent,ToU,457,0.765766270638
2146,2013-12-15 22:00:00,Comfortable,Std,1110,0.646998003088
2147,2013-12-15 22:00:00,Comfortable,ToU,297,0.529935459429
2148,2013-12-15 23:00:00,Adversity,Std,1394,0.461859787763
2149,2013-12-15 23:00:00,Adversity,ToU,279,0.435870030498
2150,2013-12-15 23:00:00,Affluent,Std,1521,0.735683468285
2151,2013-12-15 23:00:00,Affluent,ToU,457,0.650427565222
2152,2013-12-15 23:00:00,Comfortable,Std,1110,0.555475619037
2153,2013-12-15 23:00:00,Comfortable,ToU,297,0.49597555592
2154,2013-12-16 00:00:00,Adversity,Std,1394,0.420640665101
2155,2013-12-16 00:00:00,Adversity,ToU,279,0.328550713443
2156,2013-12-16 00:00:00,Affluent,Std,1521,0.549375126368
2157,2013-12-16 00:00:00,Affluent,ToU,457,0.538173764436
2158,2013-12-16 00:00:00,Comfortable,Std,1110,0.478572471253
2159,2013-12-16 00:00:00,Comfortable,ToU,297,0.375033723768
2160,2013-12-16 01:00:00,Adversity,Std,1398,0.386447591842
2161,2013-12-16 01:00:00,Adversity,ToU,279,0.263871950539
2162,2013-12-16 01:00:00,Affluent,Std,1519,0.420491160101
2163,2013-12-16 01:00:00,Affluent,ToU,457,0.395648364401
2164,2013-12-16 01:00:00,Comfortable,Std,1110,0.40292745713
2165,2013-12-16 01:00:00,Comfortable,ToU,297,0.286578732578
2166,2013-12-16 02:00:00,Adversity,Std,1398,0.298136674425
2167,2013-12-16 02:00:00,Adversity,ToU,279,0.199890932085
2168,2013-12-16 02:00:00,Affluent,Std,1519,0.337992677518
2169,2013-12-16 02:00:00,Affluent,ToU,457,0.27596800654
2170,2013-12-16 02:00:00,Comfortable,Std,1110,0.291073055007
2171,2013-12-16 02:00:00,Comfortable,ToU,297,0.21394262575
2172,2013-12-16 03:00:00,Adversity,Std,1398,0.242060656963
2173,2013-12-16 03:00:00,Adversity,ToU,279,0.201323761263
2174,2013-12-16 03:00:00,Affluent,Std,1519,0.308152374541
2175,2013-12-16 03:00:00,Affluent,ToU,457,0.272155958674
2176,2013-12-16 03:00:00,Comfortable,Std,1110,0.241819266815
2177,2013-12-16 03:00:00,Comfortable,ToU,297,0.185364682306
2178,2013-12-16 04:00:00,Adversity,Std,1398,0.223478520119
2179,2013-12-16 04:00:00,Adversity,ToU,279,0.180425575481
2180,2013-12-16 04:00:00,Affluent,Std,1519,0.297639868738
2181,2013-12-16 04:00:00,Affluent,ToU,457,0.246695716904
2182,2013-12-16 04:00:00,Comfortable,Std,1110,0.232342974701
2183,2013-12-16 04:00:00,Comfortable,ToU,297,0.188843586289
2184,2013-12-16 05:00:00,Adversity,Std,1396,0.219477488497
2185,2013-12-16 05:00:00,Adversity,ToU,278,0.169223876636
2186,2013-12-16 05:00:00,Affluent,Std,1518,0.299473240338
