,LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
431642,MAC000392,ToU,2013-07-01 03:30:00.0000000, 0.022 ,ACORN-Q,Adversity
431643,MAC000392,ToU,2013-07-01 04:00:00.0000000, 0.017 ,ACORN-Q,Adversity
431644,MAC000392,ToU,2013-07-01 04:30:00.0000000, 0.023 ,ACORN-Q,Adversity
431645,MAC000392,ToU,2013-07-01 05:00:00.0000000, 0.013 ,ACORN-Q,Adversity
431646,MAC000392,ToU,2013-07-01 05:30:00.0000000, 0.026 ,ACORN-Q,Adversity
431647,MAC000392,ToU,2013-07-01 06:00:00.0000000, 0.009 ,ACORN-Q,Adversity
431648,MAC000392,ToU,2013-07-01 06:30:00.0000000, 0.026 ,ACORN-Q,Adversity
431649,MAC000392,ToU,2013-07-01 07:00:00.0000000, 0.056 ,ACORN-Q,Adversity
431650,MAC000392,ToU,2013-07-01 07:30:00.0000000, 0.076 ,ACORN-Q,Adversity
431651,MAC000392,ToU,2013-07-01 08:00:00.0000000, 0.039 ,ACORN-Q,Adversity
431652,MAC000392,ToU,2013-07-01 08:30:00.0000000, 0.04 ,ACORN-Q,Adversity
431653,MAC000392,ToU,2013-07-01 09:00:00.0000000, 0.019 ,ACORN-Q,Adversity
431654,MAC000392,ToU,2013-07-01 09:30:00.0000000, 0.017 ,ACORN-Q,Adversity
431655,MAC000392,ToU,2013-07-01 10:00:00.0000000, 0.023 ,ACORN-Q,Adversity
431656,MAC000392,ToU,2013-07-01 10:30:00.0000000, 0.014 ,ACORN-Q,Adversity
431657,MAC000392,ToU,2013-07-01 11:00:00.0000000, 0.026 ,ACORN-Q,Adversity
431658,MAC000392,ToU,2013-07-01 11:30:00.0000000, 0.01 ,ACORN-Q,Adversity
431659,MAC000392,ToU,2013-07-01 12:00:00.0000000, 0.087 ,ACORN-Q,Adversity
431660,MAC000392,ToU,2013-07-01 12:30:00.0000000, 0.05 ,ACORN-Q,Adversity
431661,MAC000392,ToU,2013-07-01 13:00:00.0000000, 0.061 ,ACORN-Q,Adversity
431662,MAC000392,ToU,2013-07-01 13:30:00.0000000, 0.043 ,ACORN-Q,Adversity
431663,MAC000392,ToU,2013-07-01 14:00:00.0000000, 0.068 ,ACORN-Q,Adversity
431664,MAC000392,ToU,2013-07-01 14:30:00.0000000, 0.077 ,ACORN-Q,Adversity
431665,MAC000392,ToU,2013-07-01 15:00:00.0000000, 0.061 ,ACORN-Q,Adversity
431666,MAC000392,ToU,2013-07-01 15:30:00.0000000, 0.045 ,ACORN-Q,Adversity
431667,MAC000392,ToU,2013-07-01 16:00:00.0000000, 0.216 ,ACORN-Q,Adversity
431668,MAC000392,ToU,2013-07-01 16:30:00.0000000, 0.164 ,ACORN-Q,Adversity
431669,MAC000392,ToU,2013-07-01 17:00:00.0000000, 0.052 ,ACORN-Q,Adversity
431670,MAC000392,ToU,2013-07-01 17:30:00.0000000, 0.063 ,ACORN-Q,Adversity
431671,MAC000392,ToU,2013-07-01 18:00:00.0000000, 0.026 ,ACORN-Q,Adversity
431672,MAC000392,ToU,2013-07-01 18:30:00.0000000, 0.033 ,ACORN-Q,Adversity
431673,MAC000392,ToU,2013-07-01 19:00:00.0000000, 0.015 ,ACORN-Q,Adversity
431674,MAC000392,ToU,2013-07-01 19:30:00.0000000, 0.036 ,ACORN-Q,Adversity
431675,MAC000392,ToU,2013-07-01 20:00:00.0000000, 0.023 ,ACORN-Q,Adversity
431676,MAC000392,ToU,2013-07-01 20:30:00.0000000, 0.036 ,ACORN-Q,Adversity
431677,MAC000392,ToU,2013-07-01 21:00:00.0000000, 0.053 ,ACORN-Q,Adversity
431678,MAC000392,ToU,2013-07-01 21:30:00.0000000, 0.071 ,ACORN-Q,Adversity
431679,MAC000392,ToU,2013-07-01 22:00:00.0000000, 0.065 ,ACORN-Q,Adversity
431680,MAC000392,ToU,2013-07-01 22:30:00.0000000, 0.062 ,ACORN-Q,Adversity
431681,MAC000392,ToU,2013-07-01 23:00:00.0000000, 0.093 ,ACORN-Q,Adversity
431682,MAC000392,ToU,2013-07-01 23:30:00.0000000, 0.013 ,ACORN-Q,Adversity
431683,MAC000392,ToU,2013-07-02 00:00:00.0000000, 0.027 ,ACORN-Q,Adversity
431684,MAC000392,ToU,2013-07-02 00:30:00.0000000, 0.013 ,ACORN-Q,Adversity
431685,MAC000392,ToU,2013-07-02 01:00:00.0000000, 0.022 ,ACORN-Q,Adversity
431686,MAC000392,ToU,2013-07-02 01:30:00.0000000, 0.022 ,ACORN-Q,Adversity
431687,MAC000392,ToU,2013-07-02 02:00:00.0000000, 0.014 ,ACORN-Q,Adversity
431688,MAC000392,ToU,2013-07-02 02:30:00.0000000, 0.026 ,ACORN-Q,Adversity
431689,MAC000392,ToU,2013-07-02 03:00:00.0000000, 0.009 ,ACORN-Q,Adversity
431690,MAC000392,ToU,2013-07-02 03:30:00.0000000, 0.03 ,ACORN-Q,Adversity
431691,MAC000392,ToU,2013-07-02 04:00:00.0000000, 0.009 ,ACORN-Q,Adversity
431692,MAC000392,ToU,2013-07-02 04:30:00.0000000, 0.026 ,ACORN-Q,Adversity
431693,MAC000392,ToU,2013-07-02 05:00:00.0000000, 0.011 ,ACORN-Q,Adversity
431694,MAC000392,ToU,2013-07-02 05:30:00.0000000, 0.023 ,ACORN-Q,Adversity
431695,MAC000392,ToU,2013-07-02 06:00:00.0000000, 0.018 ,ACORN-Q,Adversity
431696,MAC000392,ToU,2013-07-02 06:30:00.0000000, 0.017 ,ACORN-Q,Adversity
431697,MAC000392,ToU,2013-07-02 07:00:00.0000000, 0.023 ,ACORN-Q,Adversity
431698,MAC000392,ToU,2013-07-02 07:30:00.0000000, 0.083 ,ACORN-Q,Adversity
431699,MAC000392,ToU,2013-07-02 08:00:00.0000000, 0.061 ,ACORN-Q,Adversity
431700,MAC000392,ToU,2013-07-02 08:30:00.0000000, 0.038 ,ACORN-Q,Adversity
431701,MAC000392,ToU,2013-07-02 09:00:00.0000000, 0.051 ,ACORN-Q,Adversity
431702,MAC000392,ToU,2013-07-02 09:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431703,MAC000392,ToU,2013-07-02 10:00:00.0000000, 0.027 ,ACORN-Q,Adversity
431704,MAC000392,ToU,2013-07-02 10:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431705,MAC000392,ToU,2013-07-02 11:00:00.0000000, 0.026 ,ACORN-Q,Adversity
431706,MAC000392,ToU,2013-07-02 11:30:00.0000000, 0.015 ,ACORN-Q,Adversity
431707,MAC000392,ToU,2013-07-02 12:00:00.0000000, 0.07 ,ACORN-Q,Adversity
431708,MAC000392,ToU,2013-07-02 12:30:00.0000000, 0.052 ,ACORN-Q,Adversity
431709,MAC000392,ToU,2013-07-02 13:00:00.0000000, 0.043 ,ACORN-Q,Adversity
431710,MAC000392,ToU,2013-07-02 13:30:00.0000000, 0.098 ,ACORN-Q,Adversity
431711,MAC000392,ToU,2013-07-02 14:00:00.0000000, 0.055 ,ACORN-Q,Adversity
431712,MAC000392,ToU,2013-07-02 14:30:00.0000000, 0.049 ,ACORN-Q,Adversity
431713,MAC000392,ToU,2013-07-02 15:00:00.0000000, 0.098 ,ACORN-Q,Adversity
431714,MAC000392,ToU,2013-07-02 15:30:00.0000000, 0.043 ,ACORN-Q,Adversity
431715,MAC000392,ToU,2013-07-02 16:00:00.0000000, 0.157 ,ACORN-Q,Adversity
431716,MAC000392,ToU,2013-07-02 16:30:00.0000000, 0.166 ,ACORN-Q,Adversity
431717,MAC000392,ToU,2013-07-02 17:00:00.0000000, 0.061 ,ACORN-Q,Adversity
431718,MAC000392,ToU,2013-07-02 17:30:00.0000000, 0.046 ,ACORN-Q,Adversity
431719,MAC000392,ToU,2013-07-02 18:00:00.0000000, 0.016 ,ACORN-Q,Adversity
431720,MAC000392,ToU,2013-07-02 18:30:00.0000000, 0.027 ,ACORN-Q,Adversity
431721,MAC000392,ToU,2013-07-02 19:00:00.0000000, 0.014 ,ACORN-Q,Adversity
431722,MAC000392,ToU,2013-07-02 19:30:00.0000000, 0.037 ,ACORN-Q,Adversity
431723,MAC000392,ToU,2013-07-02 20:00:00.0000000, 0.022 ,ACORN-Q,Adversity
431724,MAC000392,ToU,2013-07-02 20:30:00.0000000, 0.084 ,ACORN-Q,Adversity
431725,MAC000392,ToU,2013-07-02 21:00:00.0000000, 0.062 ,ACORN-Q,Adversity
431726,MAC000392,ToU,2013-07-02 21:30:00.0000000, 0.071 ,ACORN-Q,Adversity
431727,MAC000392,ToU,2013-07-02 22:00:00.0000000, 0.053 ,ACORN-Q,Adversity
431728,MAC000392,ToU,2013-07-02 22:30:00.0000000, 0.059 ,ACORN-Q,Adversity
431729,MAC000392,ToU,2013-07-02 23:00:00.0000000, 0.088 ,ACORN-Q,Adversity
431730,MAC000392,ToU,2013-07-02 23:30:00.0000000, 0.014 ,ACORN-Q,Adversity
431731,MAC000392,ToU,2013-07-03 00:00:00.0000000, 0.027 ,ACORN-Q,Adversity
431732,MAC000392,ToU,2013-07-03 00:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431733,MAC000392,ToU,2013-07-03 01:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431734,MAC000392,ToU,2013-07-03 01:30:00.0000000, 0.008 ,ACORN-Q,Adversity
431735,MAC000392,ToU,2013-07-03 02:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431736,MAC000392,ToU,2013-07-03 02:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431737,MAC000392,ToU,2013-07-03 03:00:00.0000000, 0.027 ,ACORN-Q,Adversity
431738,MAC000392,ToU,2013-07-03 03:30:00.0000000, 0.012 ,ACORN-Q,Adversity
431739,MAC000392,ToU,2013-07-03 04:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431740,MAC000392,ToU,2013-07-03 04:30:00.0000000, 0.014 ,ACORN-Q,Adversity
431741,MAC000392,ToU,2013-07-03 05:00:00.0000000, 0.021 ,ACORN-Q,Adversity
431742,MAC000392,ToU,2013-07-03 05:30:00.0000000, 0.019 ,ACORN-Q,Adversity
431743,MAC000392,ToU,2013-07-03 06:00:00.0000000, 0.018 ,ACORN-Q,Adversity
431744,MAC000392,ToU,2013-07-03 06:30:00.0000000, 0.023 ,ACORN-Q,Adversity
431745,MAC000392,ToU,2013-07-03 07:00:00.0000000, 0.012 ,ACORN-Q,Adversity
431746,MAC000392,ToU,2013-07-03 07:30:00.0000000, 0.089 ,ACORN-Q,Adversity
431747,MAC000392,ToU,2013-07-03 08:00:00.0000000, 0.046 ,ACORN-Q,Adversity
431748,MAC000392,ToU,2013-07-03 08:30:00.0000000, 0.063 ,ACORN-Q,Adversity
431749,MAC000392,ToU,2013-07-03 09:00:00.0000000, 0.033 ,ACORN-Q,Adversity
431750,MAC000392,ToU,2013-07-03 09:30:00.0000000, 0.023 ,ACORN-Q,Adversity
431751,MAC000392,ToU,2013-07-03 10:00:00.0000000, 0.022 ,ACORN-Q,Adversity
431752,MAC000392,ToU,2013-07-03 10:30:00.0000000, 0.015 ,ACORN-Q,Adversity
431753,MAC000392,ToU,2013-07-03 11:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431754,MAC000392,ToU,2013-07-03 11:30:00.0000000, 0.082 ,ACORN-Q,Adversity
431755,MAC000392,ToU,2013-07-03 12:00:00.0000000, 0.05 ,ACORN-Q,Adversity
431756,MAC000392,ToU,2013-07-03 12:30:00.0000000, 0.054 ,ACORN-Q,Adversity
431757,MAC000392,ToU,2013-07-03 13:00:00.0000000, 0.094 ,ACORN-Q,Adversity
431758,MAC000392,ToU,2013-07-03 13:30:00.0000000, 0.059 ,ACORN-Q,Adversity
431759,MAC000392,ToU,2013-07-03 14:00:00.0000000, 0.05 ,ACORN-Q,Adversity
431760,MAC000392,ToU,2013-07-03 14:30:00.0000000, 0.062 ,ACORN-Q,Adversity
431761,MAC000392,ToU,2013-07-03 15:00:00.0000000, 0.08 ,ACORN-Q,Adversity
431762,MAC000392,ToU,2013-07-03 15:30:00.0000000, 0.065 ,ACORN-Q,Adversity
431763,MAC000392,ToU,2013-07-03 16:00:00.0000000, 0.044 ,ACORN-Q,Adversity
431764,MAC000392,ToU,2013-07-03 16:30:00.0000000, 0.106 ,ACORN-Q,Adversity
431765,MAC000392,ToU,2013-07-03 17:00:00.0000000, 0.049 ,ACORN-Q,Adversity
431766,MAC000392,ToU,2013-07-03 17:30:00.0000000, 0.061 ,ACORN-Q,Adversity
431767,MAC000392,ToU,2013-07-03 18:00:00.0000000, 0.046 ,ACORN-Q,Adversity
431768,MAC000392,ToU,2013-07-03 18:30:00.0000000, 0.065 ,ACORN-Q,Adversity
431769,MAC000392,ToU,2013-07-03 19:00:00.0000000, 0.278 ,ACORN-Q,Adversity
431770,MAC000392,ToU,2013-07-03 19:30:00.0000000, 0.112 ,ACORN-Q,Adversity
431771,MAC000392,ToU,2013-07-03 20:00:00.0000000, 0.045 ,ACORN-Q,Adversity
431772,MAC000392,ToU,2013-07-03 20:30:00.0000000, 0.07 ,ACORN-Q,Adversity
431773,MAC000392,ToU,2013-07-03 21:00:00.0000000, 0.053 ,ACORN-Q,Adversity
431774,MAC000392,ToU,2013-07-03 21:30:00.0000000, 0.076 ,ACORN-Q,Adversity
431775,MAC000392,ToU,2013-07-03 22:00:00.0000000, 0.05 ,ACORN-Q,Adversity
431776,MAC000392,ToU,2013-07-03 22:30:00.0000000, 0.064 ,ACORN-Q,Adversity
431777,MAC000392,ToU,2013-07-03 23:00:00.0000000, 0.082 ,ACORN-Q,Adversity
431778,MAC000392,ToU,2013-07-03 23:30:00.0000000, 0.019 ,ACORN-Q,Adversity
431779,MAC000392,ToU,2013-07-04 00:00:00.0000000, 0.025 ,ACORN-Q,Adversity
431780,MAC000392,ToU,2013-07-04 00:30:00.0000000, 0.014 ,ACORN-Q,Adversity
431781,MAC000392,ToU,2013-07-04 01:00:00.0000000, 0.029 ,ACORN-Q,Adversity
431782,MAC000392,ToU,2013-07-04 01:30:00.0000000, 0.01 ,ACORN-Q,Adversity
431783,MAC000392,ToU,2013-07-04 02:00:00.0000000, 0.03 ,ACORN-Q,Adversity
431784,MAC000392,ToU,2013-07-04 02:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431785,MAC000392,ToU,2013-07-04 03:00:00.0000000, 0.03 ,ACORN-Q,Adversity
431786,MAC000392,ToU,2013-07-04 03:30:00.0000000, 0.013 ,ACORN-Q,Adversity
431787,MAC000392,ToU,2013-07-04 04:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431788,MAC000392,ToU,2013-07-04 04:30:00.0000000, 0.011 ,ACORN-Q,Adversity
431789,MAC000392,ToU,2013-07-04 05:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431790,MAC000392,ToU,2013-07-04 05:30:00.0000000, 0.015 ,ACORN-Q,Adversity
431791,MAC000392,ToU,2013-07-04 06:00:00.0000000, 0.022 ,ACORN-Q,Adversity
431792,MAC000392,ToU,2013-07-04 06:30:00.0000000, 0.021 ,ACORN-Q,Adversity
431793,MAC000392,ToU,2013-07-04 07:00:00.0000000, 0.056 ,ACORN-Q,Adversity
431794,MAC000392,ToU,2013-07-04 07:30:00.0000000, 0.064 ,ACORN-Q,Adversity
431795,MAC000392,ToU,2013-07-04 08:00:00.0000000, 0.05 ,ACORN-Q,Adversity
431796,MAC000392,ToU,2013-07-04 08:30:00.0000000, 0.055 ,ACORN-Q,Adversity
431797,MAC000392,ToU,2013-07-04 09:00:00.0000000, 0.039 ,ACORN-Q,Adversity
431798,MAC000392,ToU,2013-07-04 09:30:00.0000000, 0.024 ,ACORN-Q,Adversity
431799,MAC000392,ToU,2013-07-04 10:00:00.0000000, 0.024 ,ACORN-Q,Adversity
431800,MAC000392,ToU,2013-07-04 10:30:00.0000000, 0.014 ,ACORN-Q,Adversity
431801,MAC000392,ToU,2013-07-04 11:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431802,MAC000392,ToU,2013-07-04 11:30:00.0000000, 0.053 ,ACORN-Q,Adversity
431803,MAC000392,ToU,2013-07-04 12:00:00.0000000, 0.057 ,ACORN-Q,Adversity
431804,MAC000392,ToU,2013-07-04 12:30:00.0000000, 0.043 ,ACORN-Q,Adversity
431805,MAC000392,ToU,2013-07-04 13:00:00.0000000, 0.044 ,ACORN-Q,Adversity
431806,MAC000392,ToU,2013-07-04 13:30:00.0000000, 0.116 ,ACORN-Q,Adversity
431807,MAC000392,ToU,2013-07-04 14:00:00.0000000, 0.033 ,ACORN-Q,Adversity
431808,MAC000392,ToU,2013-07-04 14:30:00.0000000, 0.052 ,ACORN-Q,Adversity
431809,MAC000392,ToU,2013-07-04 15:00:00.0000000, 0.037 ,ACORN-Q,Adversity
431810,MAC000392,ToU,2013-07-04 15:30:00.0000000, 0.053 ,ACORN-Q,Adversity
431811,MAC000392,ToU,2013-07-04 16:00:00.0000000, 0.044 ,ACORN-Q,Adversity
431812,MAC000392,ToU,2013-07-04 16:30:00.0000000, 0.104 ,ACORN-Q,Adversity
431813,MAC000392,ToU,2013-07-04 17:00:00.0000000, 0.05 ,ACORN-Q,Adversity
431814,MAC000392,ToU,2013-07-04 17:30:00.0000000, 0.037 ,ACORN-Q,Adversity
431815,MAC000392,ToU,2013-07-04 18:00:00.0000000, 0.122 ,ACORN-Q,Adversity
431816,MAC000392,ToU,2013-07-04 18:30:00.0000000, 0.106 ,ACORN-Q,Adversity
431817,MAC000392,ToU,2013-07-04 19:00:00.0000000, 0.059 ,ACORN-Q,Adversity
431818,MAC000392,ToU,2013-07-04 19:30:00.0000000, 0.056 ,ACORN-Q,Adversity
431819,MAC000392,ToU,2013-07-04 20:00:00.0000000, 0.053 ,ACORN-Q,Adversity
431820,MAC000392,ToU,2013-07-04 20:30:00.0000000, 0.142 ,ACORN-Q,Adversity
431821,MAC000392,ToU,2013-07-04 21:00:00.0000000, 0.052 ,ACORN-Q,Adversity
431822,MAC000392,ToU,2013-07-04 21:30:00.0000000, 0.164 ,ACORN-Q,Adversity
431823,MAC000392,ToU,2013-07-04 22:00:00.0000000, 0.086 ,ACORN-Q,Adversity
431824,MAC000392,ToU,2013-07-04 22:30:00.0000000, 0.087 ,ACORN-Q,Adversity
431825,MAC000392,ToU,2013-07-04 23:00:00.0000000, 0.094 ,ACORN-Q,Adversity
431826,MAC000392,ToU,2013-07-04 23:30:00.0000000, 0.066 ,ACORN-Q,Adversity
431827,MAC000392,ToU,2013-07-05 00:00:00.0000000, 0.029 ,ACORN-Q,Adversity
431828,MAC000392,ToU,2013-07-05 00:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431829,MAC000392,ToU,2013-07-05 01:00:00.0000000, 0.026 ,ACORN-Q,Adversity
431830,MAC000392,ToU,2013-07-05 01:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431831,MAC000392,ToU,2013-07-05 02:00:00.0000000, 0.027 ,ACORN-Q,Adversity
431832,MAC000392,ToU,2013-07-05 02:30:00.0000000, 0.012 ,ACORN-Q,Adversity
431833,MAC000392,ToU,2013-07-05 03:00:00.0000000, 0.024 ,ACORN-Q,Adversity
431834,MAC000392,ToU,2013-07-05 03:30:00.0000000, 0.021 ,ACORN-Q,Adversity
431835,MAC000392,ToU,2013-07-05 04:00:00.0000000, 0.018 ,ACORN-Q,Adversity
431836,MAC000392,ToU,2013-07-05 04:30:00.0000000, 0.024 ,ACORN-Q,Adversity
431837,MAC000392,ToU,2013-07-05 05:00:00.0000000, 0.012 ,ACORN-Q,Adversity
431838,MAC000392,ToU,2013-07-05 05:30:00.0000000, 0.027 ,ACORN-Q,Adversity
431839,MAC000392,ToU,2013-07-05 06:00:00.0000000, 0.009 ,ACORN-Q,Adversity
431840,MAC000392,ToU,2013-07-05 06:30:00.0000000, 0.027 ,ACORN-Q,Adversity
431841,MAC000392,ToU,2013-07-05 07:00:00.0000000, 0.455 ,ACORN-Q,Adversity
431842,MAC000392,ToU,2013-07-05 07:30:00.0000000, 0.115 ,ACORN-Q,Adversity
431843,MAC000392,ToU,2013-07-05 08:00:00.0000000, 0.146 ,ACORN-Q,Adversity
431844,MAC000392,ToU,2013-07-05 08:30:00.0000000, 0.074 ,ACORN-Q,Adversity
431845,MAC000392,ToU,2013-07-05 09:00:00.0000000, 0.058 ,ACORN-Q,Adversity
431846,MAC000392,ToU,2013-07-05 09:30:00.0000000, 0.03 ,ACORN-Q,Adversity
431847,MAC000392,ToU,2013-07-05 10:00:00.0000000, 0.027 ,ACORN-Q,Adversity
431848,MAC000392,ToU,2013-07-05 10:30:00.0000000, 0.013 ,ACORN-Q,Adversity
431849,MAC000392,ToU,2013-07-05 11:00:00.0000000, 0.034 ,ACORN-Q,Adversity
431850,MAC000392,ToU,2013-07-05 11:30:00.0000000, 0.415 ,ACORN-Q,Adversity
431851,MAC000392,ToU,2013-07-05 12:00:00.0000000, 0.042 ,ACORN-Q,Adversity
431852,MAC000392,ToU,2013-07-05 12:30:00.0000000, 0.052 ,ACORN-Q,Adversity
431853,MAC000392,ToU,2013-07-05 13:00:00.0000000, 0.033 ,ACORN-Q,Adversity
431854,MAC000392,ToU,2013-07-05 13:30:00.0000000, 0.052 ,ACORN-Q,Adversity
431855,MAC000392,ToU,2013-07-05 14:00:00.0000000, 0.078 ,ACORN-Q,Adversity
431856,MAC000392,ToU,2013-07-05 14:30:00.0000000, 0.184 ,ACORN-Q,Adversity
431857,MAC000392,ToU,2013-07-05 15:00:00.0000000, 0.159 ,ACORN-Q,Adversity
431858,MAC000392,ToU,2013-07-05 15:30:00.0000000, 0.068 ,ACORN-Q,Adversity
431859,MAC000392,ToU,2013-07-05 16:00:00.0000000, 0.051 ,ACORN-Q,Adversity
431860,MAC000392,ToU,2013-07-05 16:30:00.0000000, 0.156 ,ACORN-Q,Adversity
431861,MAC000392,ToU,2013-07-05 17:00:00.0000000, 0.04 ,ACORN-Q,Adversity
431862,MAC000392,ToU,2013-07-05 17:30:00.0000000, 0.078 ,ACORN-Q,Adversity
431863,MAC000392,ToU,2013-07-05 18:00:00.0000000, 0.034 ,ACORN-Q,Adversity
431864,MAC000392,ToU,2013-07-05 18:30:00.0000000, 0.048 ,ACORN-Q,Adversity
431865,MAC000392,ToU,2013-07-05 19:00:00.0000000, 0.031 ,ACORN-Q,Adversity
431866,MAC000392,ToU,2013-07-05 19:30:00.0000000, 0.041 ,ACORN-Q,Adversity
431867,MAC000392,ToU,2013-07-05 20:00:00.0000000, 0.047 ,ACORN-Q,Adversity
431868,MAC000392,ToU,2013-07-05 20:30:00.0000000, 0.044 ,ACORN-Q,Adversity
431869,MAC000392,ToU,2013-07-05 21:00:00.0000000, 0.057 ,ACORN-Q,Adversity
431870,MAC000392,ToU,2013-07-05 21:30:00.0000000, 0.041 ,ACORN-Q,Adversity
431871,MAC000392,ToU,2013-07-05 22:00:00.0000000, 0.093 ,ACORN-Q,Adversity
431872,MAC000392,ToU,2013-07-05 22:30:00.0000000, 0.085 ,ACORN-Q,Adversity
431873,MAC000392,ToU,2013-07-05 23:00:00.0000000, 0.102 ,ACORN-Q,Adversity
431874,MAC000392,ToU,2013-07-05 23:30:00.0000000, 0.112 ,ACORN-Q,Adversity
431875,MAC000392,ToU,2013-07-06 00:00:00.0000000, 0.084 ,ACORN-Q,Adversity
431876,MAC000392,ToU,2013-07-06 00:30:00.0000000, 0.029 ,ACORN-Q,Adversity
431877,MAC000392,ToU,2013-07-06 01:00:00.0000000, 0.009 ,ACORN-Q,Adversity
431878,MAC000392,ToU,2013-07-06 01:30:00.0000000, 0.028 ,ACORN-Q,Adversity
431879,MAC000392,ToU,2013-07-06 02:00:00.0000000, 0.009 ,ACORN-Q,Adversity
431880,MAC000392,ToU,2013-07-06 02:30:00.0000000, 0.029 ,ACORN-Q,Adversity
431881,MAC000392,ToU,2013-07-06 03:00:00.0000000, 0.015 ,ACORN-Q,Adversity
431882,MAC000392,ToU,2013-07-06 03:30:00.0000000, 0.026 ,ACORN-Q,Adversity
431883,MAC000392,ToU,2013-07-06 04:00:00.0000000, 0.022 ,ACORN-Q,Adversity
431884,MAC000392,ToU,2013-07-06 04:30:00.0000000, 0.015 ,ACORN-Q,Adversity
431885,MAC000392,ToU,2013-07-06 05:00:00.0000000, 0.027 ,ACORN-Q,Adversity
431886,MAC000392,ToU,2013-07-06 05:30:00.0000000, 0.009 ,ACORN-Q,Adversity
431887,MAC000392,ToU,2013-07-06 06:00:00.0000000, 0.028 ,ACORN-Q,Adversity
431888,MAC000392,ToU,2013-07-06 06:30:00.0000000, 0.011 ,ACORN-Q,Adversity
431889,MAC000392,ToU,2013-07-06 07:00:00.0000000, 0.084 ,ACORN-Q,Adversity
431890,MAC000392,ToU,2013-07-06 07:30:00.0000000, 0.044 ,ACORN-Q,Adversity
431891,MAC000392,ToU,2013-07-06 08:00:00.0000000, 0.075 ,ACORN-Q,Adversity
431892,MAC000392,ToU,2013-07-06 08:30:00.0000000, 0.053 ,ACORN-Q,Adversity
431893,MAC000392,ToU,2013-07-06 09:00:00.0000000, 0.033 ,ACORN-Q,Adversity
431894,MAC000392,ToU,2013-07-06 09:30:00.0000000, 0.043 ,ACORN-Q,Adversity
431895,MAC000392,ToU,2013-07-06 10:00:00.0000000, 0.014 ,ACORN-Q,Adversity
431896,MAC000392,ToU,2013-07-06 10:30:00.0000000, 0.068 ,ACORN-Q,Adversity
431897,MAC000392,ToU,2013-07-06 11:00:00.0000000, 0.054 ,ACORN-Q,Adversity
431898,MAC000392,ToU,2013-07-06 11:30:00.0000000, 0.072 ,ACORN-Q,Adversity
431899,MAC000392,ToU,2013-07-06 12:00:00.0000000, 0.053 ,ACORN-Q,Adversity
431900,MAC000392,ToU,2013-07-06 12:30:00.0000000, 0.077 ,ACORN-Q,Adversity
431901,MAC000392,ToU,2013-07-06 13:00:00.0000000, 0.033 ,ACORN-Q,Adversity
431902,MAC000392,ToU,2013-07-06 13:30:00.0000000, 0.053 ,ACORN-Q,Adversity
431903,MAC000392,ToU,2013-07-06 14:00:00.0000000, 0.079 ,ACORN-Q,Adversity
431904,MAC000392,ToU,2013-07-06 14:30:00.0000000, 0.042 ,ACORN-Q,Adversity
431905,MAC000392,ToU,2013-07-06 15:00:00.0000000, 0.054 ,ACORN-Q,Adversity
431906,MAC000392,ToU,2013-07-06 15:30:00.0000000, 0.036 ,ACORN-Q,Adversity
431907,MAC000392,ToU,2013-07-06 16:00:00.0000000, 0.054 ,ACORN-Q,Adversity
431908,MAC000392,ToU,2013-07-06 16:30:00.0000000, 0.046 ,ACORN-Q,Adversity
431909,MAC000392,ToU,2013-07-06 17:00:00.0000000, 0.043 ,ACORN-Q,Adversity
431910,MAC000392,ToU,2013-07-06 17:30:00.0000000, 0.062 ,ACORN-Q,Adversity
431911,MAC000392,ToU,2013-07-06 18:00:00.0000000, 0.093 ,ACORN-Q,Adversity
431912,MAC000392,ToU,2013-07-06 18:30:00.0000000, 0.054 ,ACORN-Q,Adversity
431913,MAC000392,ToU,2013-07-06 19:00:00.0000000, 0.053 ,ACORN-Q,Adversity
431914,MAC000392,ToU,2013-07-06 19:30:00.0000000, 0.144 ,ACORN-Q,Adversity
431915,MAC000392,ToU,2013-07-06 20:00:00.0000000, 0.118 ,ACORN-Q,Adversity
431916,MAC000392,ToU,2013-07-06 20:30:00.0000000, 0.097 ,ACORN-Q,Adversity
431917,MAC000392,ToU,2013-07-06 21:00:00.0000000, 0.073 ,ACORN-Q,Adversity
431918,MAC000392,ToU,2013-07-06 21:30:00.0000000, 0.068 ,ACORN-Q,Adversity
431919,MAC000392,ToU,2013-07-06 22:00:00.0000000, 0.089 ,ACORN-Q,Adversity
431920,MAC000392,ToU,2013-07-06 22:30:00.0000000, 0.095 ,ACORN-Q,Adversity
