DateTime,Acorn_grouped,stdorToU,LCLid,KWH/h (per hour)
2012-03-14 01:00:00,Comfortable,ToU,32,0.4002375
2012-03-14 02:00:00,Adversity,Std,203,0.740240318458
2012-03-14 02:00:00,Adversity,ToU,31,0.414028133903
2012-03-14 02:00:00,Affluent,Std,433,0.573844714881
2012-03-14 02:00:00,Affluent,ToU,86,0.394236796331
2012-03-14 02:00:00,Comfortable,Std,169,0.944393805533
2012-03-14 02:00:00,Comfortable,ToU,32,0.338475
2012-03-14 03:00:00,Adversity,Std,203,0.572064013111
2012-03-14 03:00:00,Adversity,ToU,31,0.554649216524
2012-03-14 03:00:00,Affluent,Std,433,0.470392349662
2012-03-14 03:00:00,Affluent,ToU,86,0.385941809788
2012-03-14 03:00:00,Comfortable,Std,169,0.46536103084
2012-03-14 03:00:00,Comfortable,ToU,32,0.3095375
2012-03-14 04:00:00,Adversity,Std,203,0.466791642556
2012-03-14 04:00:00,Adversity,ToU,31,0.351847578348
2012-03-14 04:00:00,Affluent,Std,433,0.426225096097
2012-03-14 04:00:00,Affluent,ToU,86,0.399787515006
2012-03-14 04:00:00,Comfortable,Std,169,0.457541427701
2012-03-14 04:00:00,Comfortable,ToU,32,0.3090125
2012-03-14 05:00:00,Adversity,Std,203,0.401186456819
2012-03-14 05:00:00,Adversity,ToU,31,0.381671296296
2012-03-14 05:00:00,Affluent,Std,433,0.43336960882
2012-03-14 05:00:00,Affluent,ToU,86,0.321164018027
2012-03-14 05:00:00,Comfortable,Std,169,0.466877298246
2012-03-14 05:00:00,Comfortable,ToU,32,0.320875
2012-03-14 06:00:00,Adversity,Std,203,0.415124791135
2012-03-14 06:00:00,Adversity,ToU,31,0.351941239316
2012-03-14 06:00:00,Affluent,Std,433,0.471753448333
2012-03-14 06:00:00,Affluent,ToU,86,0.385435879593
2012-03-14 06:00:00,Comfortable,Std,169,0.491049263158
2012-03-14 06:00:00,Comfortable,ToU,32,0.3245625
2012-03-14 07:00:00,Adversity,Std,203,0.506296098974
2012-03-14 07:00:00,Adversity,ToU,31,0.405703703704
2012-03-14 07:00:00,Affluent,Std,433,0.631819854654
2012-03-14 07:00:00,Affluent,ToU,86,0.55311725174
2012-03-14 07:00:00,Comfortable,Std,169,0.660707110522
2012-03-14 07:00:00,Comfortable,ToU,32,0.4033625
2012-03-14 08:00:00,Adversity,Std,203,0.657256759074
2012-03-14 08:00:00,Adversity,ToU,31,0.558127849003
2012-03-14 08:00:00,Affluent,Std,433,0.840613546441
2012-03-14 08:00:00,Affluent,ToU,86,0.808902316975
2012-03-14 08:00:00,Comfortable,Std,169,0.589355064328
2012-03-14 08:00:00,Comfortable,ToU,32,0.7294375
2012-03-14 09:00:00,Adversity,Std,203,0.618619176331
2012-03-14 09:00:00,Adversity,ToU,31,0.622040599573
2012-03-14 09:00:00,Affluent,Std,434,0.762708960095
2012-03-14 09:00:00,Affluent,ToU,86,0.772911723964
2012-03-14 09:00:00,Comfortable,Std,170,0.727207681483
2012-03-14 09:00:00,Comfortable,ToU,32,0.6379875
2012-03-14 10:00:00,Adversity,Std,203,0.475006880156
2012-03-14 10:00:00,Adversity,ToU,33,0.675913359789
2012-03-14 10:00:00,Affluent,Std,435,0.71424163271
2012-03-14 10:00:00,Affluent,ToU,86,0.783754901558
2012-03-14 10:00:00,Comfortable,Std,170,0.555393720623
2012-03-14 10:00:00,Comfortable,ToU,32,0.6842625025
2012-03-14 11:00:00,Adversity,Std,203,0.492793692539
2012-03-14 11:00:00,Adversity,ToU,33,0.613170634921
2012-03-14 11:00:00,Affluent,Std,438,0.701260265411
2012-03-14 11:00:00,Affluent,ToU,86,0.546420063472
2012-03-14 11:00:00,Comfortable,Std,171,0.547305329634
2012-03-14 11:00:00,Comfortable,ToU,32,0.5700624975
2012-03-14 12:00:00,Adversity,Std,204,0.507146450592
2012-03-14 12:00:00,Adversity,ToU,33,0.603590608466
2012-03-14 12:00:00,Affluent,Std,440,0.745430516907
2012-03-14 12:00:00,Affluent,ToU,86,0.560891247628
2012-03-14 12:00:00,Comfortable,Std,171,0.458901835586
2012-03-14 12:00:00,Comfortable,ToU,32,0.4976
2012-03-14 13:00:00,Adversity,Std,205,0.453224245289
2012-03-14 13:00:00,Adversity,ToU,34,0.521
2012-03-14 13:00:00,Affluent,Std,441,0.700126651045
2012-03-14 13:00:00,Affluent,ToU,87,0.653447130856
2012-03-14 13:00:00,Comfortable,Std,171,0.559966867117
2012-03-14 13:00:00,Comfortable,ToU,32,0.55545
2012-03-14 14:00:00,Adversity,Std,206,0.479923287764
2012-03-14 14:00:00,Adversity,ToU,34,0.480150925926
2012-03-14 14:00:00,Affluent,Std,441,0.720211976382
2012-03-14 14:00:00,Affluent,ToU,87,0.663500875351
2012-03-14 14:00:00,Comfortable,Std,171,0.561578177928
2012-03-14 14:00:00,Comfortable,ToU,32,0.49735
2012-03-14 15:00:00,Adversity,Std,206,0.456100979535
2012-03-14 15:00:00,Adversity,ToU,34,0.450859259259
2012-03-14 15:00:00,Affluent,Std,442,0.697634768422
2012-03-14 15:00:00,Affluent,ToU,87,0.567723972129
2012-03-14 15:00:00,Comfortable,Std,171,0.570263802985
2012-03-14 15:00:00,Comfortable,ToU,32,0.510925
2012-03-14 16:00:00,Adversity,Std,206,0.477007070558
2012-03-14 16:00:00,Adversity,ToU,34,0.517388888889
2012-03-14 16:00:00,Affluent,Std,442,0.782166975485
2012-03-14 16:00:00,Affluent,ToU,87,0.572729984454
2012-03-14 16:00:00,Comfortable,Std,171,0.484813513514
2012-03-14 16:00:00,Comfortable,ToU,32,0.5129625
2012-03-14 17:00:00,Adversity,Std,206,0.618419232415
2012-03-14 17:00:00,Adversity,ToU,34,0.694351851852
2012-03-14 17:00:00,Affluent,Std,442,0.816183987707
2012-03-14 17:00:00,Affluent,ToU,87,0.76627468233
2012-03-14 17:00:00,Comfortable,Std,171,0.713017519189
2012-03-14 17:00:00,Comfortable,ToU,32,0.58795
2012-03-14 18:00:00,Adversity,Std,206,0.590838364285
2012-03-14 18:00:00,Adversity,ToU,34,0.7495
2012-03-14 18:00:00,Affluent,Std,442,0.901149352474
2012-03-14 18:00:00,Affluent,ToU,87,1.08171136641
2012-03-14 18:00:00,Comfortable,Std,171,0.989821585214
2012-03-14 18:00:00,Comfortable,ToU,32,1.0408875
2012-03-14 19:00:00,Adversity,Std,206,0.892559767894
2012-03-14 19:00:00,Adversity,ToU,34,1.26995276111
2012-03-14 19:00:00,Affluent,Std,442,1.15880070294
2012-03-14 19:00:00,Affluent,ToU,87,1.30710650054
2012-03-14 19:00:00,Comfortable,Std,171,1.05140753029
2012-03-14 19:00:00,Comfortable,ToU,32,1.067575
2012-03-14 20:00:00,Adversity,Std,206,0.945869987625
2012-03-14 20:00:00,Adversity,ToU,34,0.997816667778
2012-03-14 20:00:00,Affluent,Std,442,1.21019098293
2012-03-14 20:00:00,Affluent,ToU,87,1.18453997698
2012-03-14 20:00:00,Comfortable,Std,171,1.05556000558
2012-03-14 20:00:00,Comfortable,ToU,32,1.1774125125
2012-03-14 21:00:00,Adversity,Std,206,0.905443755259
2012-03-14 21:00:00,Adversity,ToU,34,0.845577777778
2012-03-14 21:00:00,Affluent,Std,442,1.25127967682
2012-03-14 21:00:00,Affluent,ToU,87,1.10944485413
2012-03-14 21:00:00,Comfortable,Std,171,0.963925056515
2012-03-14 21:00:00,Comfortable,ToU,32,0.9422375
2012-03-14 22:00:00,Adversity,Std,206,0.834963588015
2012-03-14 22:00:00,Adversity,ToU,34,0.791338888889
2012-03-14 22:00:00,Affluent,Std,442,1.25513815504
2012-03-14 22:00:00,Affluent,ToU,87,1.19469199386
2012-03-14 22:00:00,Comfortable,Std,171,0.883365977477
2012-03-14 22:00:00,Comfortable,ToU,32,0.863775
2012-03-14 23:00:00,Adversity,Std,206,0.723276076532
2012-03-14 23:00:00,Adversity,ToU,34,0.799968518518
2012-03-14 23:00:00,Affluent,Std,442,1.12618469387
2012-03-14 23:00:00,Affluent,ToU,87,1.03475892659
2012-03-14 23:00:00,Comfortable,Std,171,0.784150248581
2012-03-14 23:00:00,Comfortable,ToU,32,0.6454
2012-03-15 00:00:00,Adversity,Std,206,0.496806731328
2012-03-15 00:00:00,Adversity,ToU,34,0.569510185185
2012-03-15 00:00:00,Affluent,Std,442,0.826224872593
2012-03-15 00:00:00,Affluent,ToU,87,0.653363678805
2012-03-15 00:00:00,Comfortable,Std,171,0.516741279279
2012-03-15 00:00:00,Comfortable,ToU,32,0.56435
2012-03-15 01:00:00,Adversity,Std,206,0.995405501845
2012-03-15 01:00:00,Adversity,ToU,34,0.461481481481
2012-03-15 01:00:00,Affluent,Std,443,0.69478097655
2012-03-15 01:00:00,Affluent,ToU,87,0.505255193745
2012-03-15 01:00:00,Comfortable,Std,171,1.69391622086
2012-03-15 01:00:00,Comfortable,ToU,32,0.4240125
2012-03-15 02:00:00,Adversity,Std,206,0.772120795809
2012-03-15 02:00:00,Adversity,ToU,34,0.408741666667
2012-03-15 02:00:00,Affluent,Std,443,0.581391898069
2012-03-15 02:00:00,Affluent,ToU,87,0.375301120448
2012-03-15 02:00:00,Comfortable,Std,171,0.950791784034
2012-03-15 02:00:00,Comfortable,ToU,32,0.3270125
2012-03-15 03:00:00,Adversity,Std,206,0.60224751929
2012-03-15 03:00:00,Adversity,ToU,34,0.507392592593
2012-03-15 03:00:00,Affluent,Std,443,0.508710262131
2012-03-15 03:00:00,Affluent,ToU,87,0.265435340803
2012-03-15 03:00:00,Comfortable,Std,171,0.498550557611
2012-03-15 03:00:00,Comfortable,ToU,32,0.3205625
2012-03-15 04:00:00,Adversity,Std,206,0.518323983369
2012-03-15 04:00:00,Adversity,ToU,34,0.384323148148
2012-03-15 04:00:00,Affluent,Std,443,0.45689050838
2012-03-15 04:00:00,Affluent,ToU,87,0.284926820728
2012-03-15 04:00:00,Comfortable,Std,171,0.434979373221
2012-03-15 04:00:00,Comfortable,ToU,32,0.30365
2012-03-15 05:00:00,Adversity,Std,206,0.413240288081
2012-03-15 05:00:00,Adversity,ToU,34,0.319557407407
2012-03-15 05:00:00,Affluent,Std,443,0.452431629711
2012-03-15 05:00:00,Affluent,ToU,87,0.300809232026
2012-03-15 05:00:00,Comfortable,Std,171,0.422637613413
2012-03-15 05:00:00,Comfortable,ToU,32,0.2891
2012-03-15 06:00:00,Adversity,Std,206,0.442586588154
2012-03-15 06:00:00,Adversity,ToU,34,0.369242592593
2012-03-15 06:00:00,Affluent,Std,443,0.465849706989
2012-03-15 06:00:00,Affluent,ToU,87,0.344817635388
2012-03-15 06:00:00,Comfortable,Std,171,0.480201048897
2012-03-15 06:00:00,Comfortable,ToU,32,0.290175
2012-03-15 07:00:00,Adversity,Std,206,0.630605402308
2012-03-15 07:00:00,Adversity,ToU,34,0.476635185185
2012-03-15 07:00:00,Affluent,Std,443,0.712970106109
2012-03-15 07:00:00,Affluent,ToU,87,0.486072538538
2012-03-15 07:00:00,Comfortable,Std,171,0.554632650901
2012-03-15 07:00:00,Comfortable,ToU,32,0.3591
2012-03-15 08:00:00,Adversity,Std,206,0.672184113674
2012-03-15 08:00:00,Adversity,ToU,34,0.648472222222
2012-03-15 08:00:00,Affluent,Std,443,0.798870769594
2012-03-15 08:00:00,Affluent,ToU,87,0.785870389426
2012-03-15 08:00:00,Comfortable,Std,171,0.556084842883
2012-03-15 08:00:00,Comfortable,ToU,32,0.58297500125
2012-03-15 09:00:00,Adversity,Std,206,0.714692657471
2012-03-15 09:00:00,Adversity,ToU,34,1.1646
2012-03-15 09:00:00,Affluent,Std,444,0.808520200555
2012-03-15 09:00:00,Affluent,ToU,87,0.815780579295
2012-03-15 09:00:00,Comfortable,Std,173,0.652094305926
2012-03-15 09:00:00,Comfortable,ToU,32,0.7102624975
2012-03-15 10:00:00,Adversity,Std,206,0.605108608842
2012-03-15 10:00:00,Adversity,ToU,34,0.477200925926
2012-03-15 10:00:00,Affluent,Std,447,0.846260328716
2012-03-15 10:00:00,Affluent,ToU,87,0.93023167521
2012-03-15 10:00:00,Comfortable,Std,173,0.692337183307
2012-03-15 10:00:00,Comfortable,ToU,32,0.7353999975
2012-03-15 11:00:00,Adversity,Std,206,0.590688194553
2012-03-15 11:00:00,Adversity,ToU,35,0.512896990741
2012-03-15 11:00:00,Affluent,Std,454,0.718489553216
2012-03-15 11:00:00,Affluent,ToU,89,0.773893834073
2012-03-15 11:00:00,Comfortable,Std,174,0.624087246287
2012-03-15 11:00:00,Comfortable,ToU,32,0.4473
2012-03-15 12:00:00,Adversity,Std,209,0.568124502953
2012-03-15 12:00:00,Adversity,ToU,35,0.533387731481
2012-03-15 12:00:00,Affluent,Std,457,0.693165616725
2012-03-15 12:00:00,Affluent,ToU,89,0.662138631221
2012-03-15 12:00:00,Comfortable,Std,174,0.649267170352
2012-03-15 12:00:00,Comfortable,ToU,33,0.467625
2012-03-15 13:00:00,Adversity,Std,209,0.466441506804
2012-03-15 13:00:00,Adversity,ToU,35,0.454960648148
2012-03-15 13:00:00,Affluent,Std,457,0.766638222646
2012-03-15 13:00:00,Affluent,ToU,89,0.611129128959
2012-03-15 13:00:00,Comfortable,Std,174,0.506580333435
2012-03-15 13:00:00,Comfortable,ToU,33,0.671545833333
2012-03-15 14:00:00,Adversity,Std,209,0.49283634669
2012-03-15 14:00:00,Adversity,ToU,35,0.493996527778
2012-03-15 14:00:00,Affluent,Std,457,0.66168850011
2012-03-15 14:00:00,Affluent,ToU,89,0.499896587481
2012-03-15 14:00:00,Comfortable,Std,174,0.626737405313
2012-03-15 14:00:00,Comfortable,ToU,34,0.439466176471
2012-03-15 15:00:00,Adversity,Std,209,0.481610433358
2012-03-15 15:00:00,Adversity,ToU,35,0.437453703704
2012-03-15 15:00:00,Affluent,Std,457,0.546762446509
2012-03-15 15:00:00,Affluent,ToU,89,0.51315974736
2012-03-15 15:00:00,Comfortable,Std,174,0.759626476652
2012-03-15 15:00:00,Comfortable,ToU,34,0.410533333333
2012-03-15 16:00:00,Adversity,Std,209,0.52065718679
2012-03-15 16:00:00,Adversity,ToU,35,0.640822916667
2012-03-15 16:00:00,Affluent,Std,457,0.649072022738
2012-03-15 16:00:00,Affluent,ToU,89,0.47438525641
2012-03-15 16:00:00,Comfortable,Std,174,0.567742832444
2012-03-15 16:00:00,Comfortable,ToU,34,0.5556125
2012-03-15 17:00:00,Adversity,Std,209,0.553532236304
2012-03-15 17:00:00,Adversity,ToU,35,0.442099537037
2012-03-15 17:00:00,Affluent,Std,457,0.685396438318
2012-03-15 17:00:00,Affluent,ToU,89,0.663549356033
2012-03-15 17:00:00,Comfortable,Std,174,0.664163712071
2012-03-15 17:00:00,Comfortable,ToU,34,0.64825
2012-03-15 18:00:00,Adversity,Std,209,0.655547555667
2012-03-15 18:00:00,Adversity,ToU,35,0.633665509259
2012-03-15 18:00:00,Affluent,Std,457,0.912506702952
2012-03-15 18:00:00,Affluent,ToU,89,0.841100207391
2012-03-15 18:00:00,Comfortable,Std,174,0.759270196023
2012-03-15 18:00:00,Comfortable,ToU,34,0.891841665417
2012-03-15 19:00:00,Adversity,Std,209,0.82786010534
2012-03-15 19:00:00,Adversity,ToU,35,0.801383099769
2012-03-15 19:00:00,Affluent,Std,457,1.22978758172
2012-03-15 19:00:00,Affluent,ToU,89,1.2173514325
2012-03-15 19:00:00,Comfortable,Std,174,1.07619038909
2012-03-15 19:00:00,Comfortable,ToU,34,0.955241669166
2012-03-15 20:00:00,Adversity,Std,209,0.917740887739
2012-03-15 20:00:00,Adversity,ToU,35,0.882192125926
2012-03-15 20:00:00,Affluent,Std,457,1.24824872912
2012-03-15 20:00:00,Affluent,ToU,89,1.0949888567
2012-03-15 20:00:00,Comfortable,Std,174,1.07983141354
2012-03-15 20:00:00,Comfortable,ToU,34,1.13673333333
2012-03-15 21:00:00,Adversity,Std,209,0.872124510552
2012-03-15 21:00:00,Adversity,ToU,35,0.798791666667
2012-03-15 21:00:00,Affluent,Std,457,1.20330113938
2012-03-15 21:00:00,Affluent,ToU,89,1.19494298758
2012-03-15 21:00:00,Comfortable,Std,174,0.890447265601
2012-03-15 21:00:00,Comfortable,ToU,34,0.846916666667
2012-03-15 22:00:00,Adversity,Std,209,0.756847524387
2012-03-15 22:00:00,Adversity,ToU,35,0.689850694444
2012-03-15 22:00:00,Affluent,Std,457,1.25555208755
2012-03-15 22:00:00,Affluent,ToU,89,1.06629095061
2012-03-15 22:00:00,Comfortable,Std,174,0.851325590301
2012-03-15 22:00:00,Comfortable,ToU,34,0.830391666666
2012-03-15 23:00:00,Adversity,Std,209,0.692037342148
2012-03-15 23:00:00,Adversity,ToU,35,0.591773148148
2012-03-15 23:00:00,Affluent,Std,457,1.12533940167
2012-03-15 23:00:00,Affluent,ToU,89,1.17344852344
2012-03-15 23:00:00,Comfortable,Std,174,0.755703919493
2012-03-15 23:00:00,Comfortable,ToU,34,0.7747625
2012-03-16 00:00:00,Adversity,Std,209,0.477955666253
2012-03-16 00:00:00,Adversity,ToU,35,0.504248842593
2012-03-16 00:00:00,Affluent,Std,457,0.808648237468
2012-03-16 00:00:00,Affluent,ToU,89,0.764462032368
2012-03-16 00:00:00,Comfortable,Std,174,0.510623426171
2012-03-16 00:00:00,Comfortable,ToU,34,0.614058333333
2012-03-16 01:00:00,Adversity,Std,209,0.953315087225
2012-03-16 01:00:00,Adversity,ToU,35,0.566447920833
2012-03-16 01:00:00,Affluent,Std,457,0.64558038014
2012-03-16 01:00:00,Affluent,ToU,88,0.586075291444
2012-03-16 01:00:00,Comfortable,Std,174,1.62790275983
2012-03-16 01:00:00,Comfortable,ToU,34,0.440933333334
2012-03-16 02:00:00,Adversity,Std,209,0.756326421062
2012-03-16 02:00:00,Adversity,ToU,35,0.46350462963
2012-03-16 02:00:00,Affluent,Std,457,0.545342376968
2012-03-16 02:00:00,Affluent,ToU,88,0.423492571247
2012-03-16 02:00:00,Comfortable,Std,174,0.912963982309
2012-03-16 02:00:00,Comfortable,ToU,34,0.3840375
2012-03-16 03:00:00,Adversity,Std,209,0.573959634633
2012-03-16 03:00:00,Adversity,ToU,35,0.459243055556
2012-03-16 03:00:00,Affluent,Std,457,0.460098995256
2012-03-16 03:00:00,Affluent,ToU,88,0.388601409314
2012-03-16 03:00:00,Comfortable,Std,174,0.483373854207
2012-03-16 03:00:00,Comfortable,ToU,34,0.338233333333
2012-03-16 04:00:00,Adversity,Std,209,0.442466822767
2012-03-16 04:00:00,Adversity,ToU,35,0.293497685185
2012-03-16 04:00:00,Affluent,Std,457,0.442407600412
2012-03-16 04:00:00,Affluent,ToU,88,0.33357889015
2012-03-16 04:00:00,Comfortable,Std,174,0.458454411985
2012-03-16 04:00:00,Comfortable,ToU,34,0.291508333334
2012-03-16 05:00:00,Adversity,Std,209,0.397581886814
2012-03-16 05:00:00,Adversity,ToU,35,0.273743055556
2012-03-16 05:00:00,Affluent,Std,457,0.432024769591
2012-03-16 05:00:00,Affluent,ToU,88,0.338375076593
2012-03-16 05:00:00,Comfortable,Std,174,0.473581554695
2012-03-16 05:00:00,Comfortable,ToU,34,0.250408333333
2012-03-16 06:00:00,Adversity,Std,209,0.451367080912
2012-03-16 06:00:00,Adversity,ToU,35,0.269894675926
2012-03-16 06:00:00,Affluent,Std,457,0.481367403737
2012-03-16 06:00:00,Affluent,ToU,88,0.385061045511
2012-03-16 06:00:00,Comfortable,Std,174,0.419941642912
2012-03-16 06:00:00,Comfortable,ToU,34,0.2958375
2012-03-16 07:00:00,Adversity,Std,209,0.540921476181
2012-03-16 07:00:00,Adversity,ToU,35,0.411422453704
2012-03-16 07:00:00,Affluent,Std,457,0.61231130961
2012-03-16 07:00:00,Affluent,ToU,88,0.538756204044
2012-03-16 07:00:00,Comfortable,Std,174,0.57561914718
2012-03-16 07:00:00,Comfortable,ToU,34,0.398354164167
2012-03-16 08:00:00,Adversity,Std,209,0.629227588641
2012-03-16 08:00:00,Adversity,ToU,35,0.443280092593
2012-03-16 08:00:00,Affluent,Std,457,0.836358599384
2012-03-16 08:00:00,Affluent,ToU,88,0.648986135861
2012-03-16 08:00:00,Comfortable,Std,174,0.602436792621
2012-03-16 08:00:00,Comfortable,ToU,34,0.7989375
2012-03-16 09:00:00,Adversity,Std,210,0.615270386489
2012-03-16 09:00:00,Adversity,ToU,36,0.46218897891
2012-03-16 09:00:00,Affluent,Std,459,0.859853375419
2012-03-16 09:00:00,Affluent,ToU,89,0.810601864821
2012-03-16 09:00:00,Comfortable,Std,174,0.624212903387
2012-03-16 09:00:00,Comfortable,ToU,35,0.653440476191
2012-03-16 10:00:00,Adversity,Std,212,0.629442969613
2012-03-16 10:00:00,Adversity,ToU,36,0.44092909934
2012-03-16 10:00:00,Affluent,Std,460,0.778416515311
2012-03-16 10:00:00,Affluent,ToU,89,0.664993682858
2012-03-16 10:00:00,Comfortable,Std,176,0.579438879756
2012-03-16 10:00:00,Comfortable,ToU,35,0.604126194095
2012-03-16 11:00:00,Adversity,Std,213,0.567886544717
2012-03-16 11:00:00,Adversity,ToU,36,0.398949891068
2012-03-16 11:00:00,Affluent,Std,461,0.739465366296
2012-03-16 11:00:00,Affluent,ToU,90,0.602076168929
2012-03-16 11:00:00,Comfortable,Std,177,0.468595899475
2012-03-16 11:00:00,Comfortable,ToU,35,0.613565476191
2012-03-16 12:00:00,Adversity,Std,213,0.521833164054
2012-03-16 12:00:00,Adversity,ToU,36,0.497000272331
2012-03-16 12:00:00,Affluent,Std,464,0.751493124197
2012-03-16 12:00:00,Affluent,ToU,90,0.631527073522
2012-03-16 12:00:00,Comfortable,Std,178,0.551182816328
2012-03-16 12:00:00,Comfortable,ToU,35,0.553952379761
2012-03-16 13:00:00,Adversity,Std,215,0.553119407494
2012-03-16 13:00:00,Adversity,ToU,37,0.572925925926
2012-03-16 13:00:00,Affluent,Std,466,0.689371383234
2012-03-16 13:00:00,Affluent,ToU,90,0.888539658944
2012-03-16 13:00:00,Comfortable,Std,178,0.493162863542
2012-03-16 13:00:00,Comfortable,ToU,35,0.769773809524
2012-03-16 14:00:00,Adversity,Std,215,0.585423315772
2012-03-16 14:00:00,Adversity,ToU,37,0.568518518518
2012-03-16 14:00:00,Affluent,Std,467,0.722089008675
2012-03-16 14:00:00,Affluent,ToU,90,0.820220890279
2012-03-16 14:00:00,Comfortable,Std,178,0.617278242179
2012-03-16 14:00:00,Comfortable,ToU,35,0.585779759524
2012-03-16 15:00:00,Adversity,Std,215,0.548880359529
2012-03-16 15:00:00,Adversity,ToU,37,0.653578705555
2012-03-16 15:00:00,Affluent,Std,470,0.66872061874
2012-03-16 15:00:00,Affluent,ToU,90,0.732584464939
2012-03-16 15:00:00,Comfortable,Std,178,0.569758292337
2012-03-16 15:00:00,Comfortable,ToU,35,0.564523809524
2012-03-16 16:00:00,Adversity,Std,215,0.583499135787
2012-03-16 16:00:00,Adversity,ToU,37,0.550578703704
2012-03-16 16:00:00,Affluent,Std,470,0.692037377503
2012-03-16 16:00:00,Affluent,ToU,90,0.71787730092
2012-03-16 16:00:00,Comfortable,Std,178,0.533597061608
2012-03-16 16:00:00,Comfortable,ToU,35,0.511994047619
2012-03-16 17:00:00,Adversity,Std,215,0.637723585534
2012-03-16 17:00:00,Adversity,ToU,37,0.700083335186
2012-03-16 17:00:00,Affluent,Std,470,0.822647554732
2012-03-16 17:00:00,Affluent,ToU,90,0.882473151954
2012-03-16 17:00:00,Comfortable,Std,178,0.62764070432
2012-03-16 17:00:00,Comfortable,ToU,35,0.910321417262
2012-03-16 18:00:00,Adversity,Std,215,0.788875088224
2012-03-16 18:00:00,Adversity,ToU,37,0.995916666667
2012-03-16 18:00:00,Affluent,Std,470,0.980625893954
2012-03-16 18:00:00,Affluent,ToU,90,1.06788469195
2012-03-16 18:00:00,Comfortable,Std,178,0.867984343455
2012-03-16 18:00:00,Comfortable,ToU,35,1.06153571429
2012-03-16 19:00:00,Adversity,Std,215,1.01263676686
2012-03-16 19:00:00,Adversity,ToU,37,0.768305555556
2012-03-16 19:00:00,Affluent,Std,470,1.23031945281
2012-03-16 19:00:00,Affluent,ToU,90,1.72452654191
2012-03-16 19:00:00,Comfortable,Std,178,1.13428243674
2012-03-16 19:00:00,Comfortable,ToU,35,0.908119047619
2012-03-16 20:00:00,Adversity,Std,215,1.03666808305
2012-03-16 20:00:00,Adversity,ToU,37,0.695810187963
2012-03-16 20:00:00,Affluent,Std,470,1.48295026662
2012-03-16 20:00:00,Affluent,ToU,90,1.39607262335
2012-03-16 20:00:00,Comfortable,Std,178,0.9818739438
2012-03-16 20:00:00,Comfortable,ToU,35,0.995083333333
2012-03-16 21:00:00,Adversity,Std,215,0.82795016732
2012-03-16 21:00:00,Adversity,ToU,37,0.712944444444
2012-03-16 21:00:00,Affluent,Std,470,1.26658550532
2012-03-16 21:00:00,Affluent,ToU,90,1.22468619801
2012-03-16 21:00:00,Comfortable,Std,178,0.908348043527
2012-03-16 21:00:00,Comfortable,ToU,35,1.08502978691
2012-03-16 22:00:00,Adversity,Std,215,0.751107301831
2012-03-16 22:00:00,Adversity,ToU,37,0.662018518519
2012-03-16 22:00:00,Affluent,Std,470,1.11343773421
2012-03-16 22:00:00,Affluent,ToU,90,1.2472432069
2012-03-16 22:00:00,Comfortable,Std,178,0.855026238996
2012-03-16 22:00:00,Comfortable,ToU,35,0.873119047619
2012-03-16 23:00:00,Adversity,Std,215,0.694967419895
2012-03-16 23:00:00,Adversity,ToU,37,0.627814814815
2012-03-16 23:00:00,Affluent,Std,470,1.00378800833
2012-03-16 23:00:00,Affluent,ToU,90,1.13298476397
2012-03-16 23:00:00,Comfortable,Std,178,0.731706550084
2012-03-16 23:00:00,Comfortable,ToU,35,0.840553572619
2012-03-17 00:00:00,Adversity,Std,430,0.367535089391
2012-03-17 00:00:00,Adversity,ToU,74,0.308898148148
2012-03-17 00:00:00,Affluent,Std,940,0.517327661399
2012-03-17 00:00:00,Affluent,ToU,180,0.538587631976
2012-03-17 00:00:00,Comfortable,Std,356,0.308246411003
2012-03-17 00:00:00,Comfortable,ToU,70,0.396773809524
2012-03-17 01:00:00,Adversity,Std,215,1.03076721523
2012-03-17 01:00:00,Adversity,ToU,37,0.390824074074
2012-03-17 01:00:00,Affluent,Std,470,0.667140696385
2012-03-17 01:00:00,Affluent,ToU,91,0.666842068494
2012-03-17 01:00:00,Comfortable,Std,178,1.62853425687
2012-03-17 01:00:00,Comfortable,ToU,35,0.423285714286
2012-03-17 02:00:00,Adversity,Std,215,0.80033253906
2012-03-17 02:00:00,Adversity,ToU,37,0.365333333333
2012-03-17 02:00:00,Affluent,Std,470,0.561920423495
2012-03-17 02:00:00,Affluent,ToU,91,0.457481818181
2012-03-17 02:00:00,Comfortable,Std,178,0.984538750943
2012-03-17 02:00:00,Comfortable,ToU,35,0.411738095238
2012-03-17 03:00:00,Adversity,Std,215,0.569799100824
2012-03-17 03:00:00,Adversity,ToU,37,0.454726851852
2012-03-17 03:00:00,Affluent,Std,470,0.487658946798
2012-03-17 03:00:00,Affluent,ToU,91,0.43111426025
2012-03-17 03:00:00,Comfortable,Std,178,0.523673339735
2012-03-17 03:00:00,Comfortable,ToU,35,0.408327380952
2012-03-17 04:00:00,Adversity,Std,215,0.449383379717
2012-03-17 04:00:00,Adversity,ToU,37,0.368921296296
2012-03-17 04:00:00,Affluent,Std,470,0.479058362997
2012-03-17 04:00:00,Affluent,ToU,91,0.392244340463
2012-03-17 04:00:00,Comfortable,Std,178,0.438538649717
2012-03-17 04:00:00,Comfortable,ToU,35,0.364
2012-03-17 05:00:00,Adversity,Std,215,0.406655271404
2012-03-17 05:00:00,Adversity,ToU,37,0.239986111111
2012-03-17 05:00:00,Affluent,Std,470,0.426978452411
