,nrg_cons,nrg_cons,nrg_cons
Acorn_grouped,Adversity,Affluent,Comfortable
DateTime,,,
2014-02-14 17:00:00,0.4748420598578458,0.8000084884045423,0.6031036696160557
2014-02-14 18:00:00,0.5948631391785131,0.9697530300053268,0.716868159143744
2014-02-14 19:00:00,0.6248706993948203,1.0784991813641274,0.7625729462182026
2014-02-14 20:00:00,0.5920678878435993,1.0562579801424699,0.716324675642585
2014-02-14 21:00:00,0.5662333890066708,0.9783500211470575,0.6494238804177773
2014-02-14 22:00:00,0.5250307857320522,0.879472473636074,0.6113666950961844
2014-02-14 23:00:00,0.4670750987991538,0.7334912272543532,0.5244120979455242
2014-02-15 00:00:00,0.44243697935250126,0.5924216129705905,0.4906856513893226
2014-02-15 01:00:00,0.38944136164911763,0.43721589119441384,0.44063802759585213
2014-02-15 02:00:00,0.31444279252048213,0.35455322531940076,0.31861651166221633
2014-02-15 03:00:00,0.2732075718526234,0.33101884983588886,0.2528986984745905
2014-02-15 04:00:00,0.24733999166296602,0.3179070085554478,0.24372126938989114
2014-02-15 05:00:00,0.23049902041873924,0.30938652076399015,0.24027655358539077
2014-02-15 06:00:00,0.23792391331214857,0.3416601586361711,0.254580218810713
2014-02-15 07:00:00,0.269822876834701,0.40753900171586716,0.30208174262931936
2014-02-15 08:00:00,0.33753537389907157,0.5163556858681894,0.3948615114354535
2014-02-15 09:00:00,0.4025351043856932,0.6148210389017218,0.47168446452468216
2014-02-15 10:00:00,0.44592913247457067,0.6514145240457917,0.4837375153400649
2014-02-15 11:00:00,0.43030631126672164,0.6823191194377203,0.5104721632317051
2014-02-15 12:00:00,0.4737524202681529,0.7100185718042177,0.5144771572288291
2014-02-15 13:00:00,0.4753087829448155,0.694927737952972,0.5405918531270736
2014-02-15 14:00:00,0.47473542770776544,0.692936645847649,0.5122675483628961
2014-02-15 15:00:00,0.4443458910177185,0.6452299688144627,0.5004640451093193
2014-02-15 16:00:00,0.4513253086964943,0.6211735844422317,0.5214525997413136
