,LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
525758,MAC000247,ToU,2012-02-27 05:30:00.0000000, 0.089 ,ACORN-F,Comfortable
525759,MAC000247,ToU,2012-02-27 06:00:00.0000000, 0.063 ,ACORN-F,Comfortable
525760,MAC000247,ToU,2012-02-27 06:30:00.0000000, 0.069 ,ACORN-F,Comfortable
525761,MAC000247,ToU,2012-02-27 07:00:00.0000000, 0.067 ,ACORN-F,Comfortable
525762,MAC000247,ToU,2012-02-27 07:30:00.0000000, 0.047 ,ACORN-F,Comfortable
525763,MAC000247,ToU,2012-02-27 08:00:00.0000000, 0.062 ,ACORN-F,Comfortable
525764,MAC000247,ToU,2012-02-27 08:30:00.0000000, 0.142 ,ACORN-F,Comfortable
525765,MAC000247,ToU,2012-02-27 09:00:00.0000000, 0.238 ,ACORN-F,Comfortable
525766,MAC000247,ToU,2012-02-27 09:30:00.0000000, 0.253 ,ACORN-F,Comfortable
525767,MAC000247,ToU,2012-02-27 10:00:00.0000000, 0.217 ,ACORN-F,Comfortable
525768,MAC000247,ToU,2012-02-27 10:30:00.0000000, 0.218 ,ACORN-F,Comfortable
525769,MAC000247,ToU,2012-02-27 11:00:00.0000000, 0.287 ,ACORN-F,Comfortable
525770,MAC000247,ToU,2012-02-27 11:30:00.0000000, 0.213 ,ACORN-F,Comfortable
525771,MAC000247,ToU,2012-02-27 12:00:00.0000000, 0.315 ,ACORN-F,Comfortable
525772,MAC000247,ToU,2012-02-27 12:30:00.0000000, 0.293 ,ACORN-F,Comfortable
525773,MAC000247,ToU,2012-02-27 13:00:00.0000000, 0.116 ,ACORN-F,Comfortable
525774,MAC000247,ToU,2012-02-27 13:30:00.0000000, 0.139 ,ACORN-F,Comfortable
525775,MAC000247,ToU,2012-02-27 14:00:00.0000000, 0.229 ,ACORN-F,Comfortable
525776,MAC000247,ToU,2012-02-27 14:30:00.0000000, 0.121 ,ACORN-F,Comfortable
525777,MAC000247,ToU,2012-02-27 15:00:00.0000000, 0.132 ,ACORN-F,Comfortable
525778,MAC000247,ToU,2012-02-27 15:30:00.0000000, 0.129 ,ACORN-F,Comfortable
525779,MAC000247,ToU,2012-02-27 16:00:00.0000000, 0.154 ,ACORN-F,Comfortable
525780,MAC000247,ToU,2012-02-27 16:30:00.0000000, 0.807 ,ACORN-F,Comfortable
525781,MAC000247,ToU,2012-02-27 17:00:00.0000000, 0.683 ,ACORN-F,Comfortable
525782,MAC000247,ToU,2012-02-27 17:30:00.0000000, 0.511 ,ACORN-F,Comfortable
525783,MAC000247,ToU,2012-02-27 18:00:00.0000000, 0.256 ,ACORN-F,Comfortable
525784,MAC000247,ToU,2012-02-27 18:30:00.0000000, 0.31 ,ACORN-F,Comfortable
525785,MAC000247,ToU,2012-02-27 19:00:00.0000000, 0.286 ,ACORN-F,Comfortable
525786,MAC000247,ToU,2012-02-27 19:30:00.0000000, 0.315 ,ACORN-F,Comfortable
525787,MAC000247,ToU,2012-02-27 20:00:00.0000000, 0.319 ,ACORN-F,Comfortable
525788,MAC000247,ToU,2012-02-27 20:30:00.0000000, 0.299 ,ACORN-F,Comfortable
525789,MAC000247,ToU,2012-02-27 21:00:00.0000000, 0.3 ,ACORN-F,Comfortable
525790,MAC000247,ToU,2012-02-27 21:30:00.0000000, 0.313 ,ACORN-F,Comfortable
525791,MAC000247,ToU,2012-02-27 22:00:00.0000000, 0.321 ,ACORN-F,Comfortable
525792,MAC000247,ToU,2012-02-27 22:30:00.0000000, 0.31 ,ACORN-F,Comfortable
525793,MAC000247,ToU,2012-02-27 23:00:00.0000000, 0.356 ,ACORN-F,Comfortable
525794,MAC000247,ToU,2012-02-27 23:30:00.0000000, 0.222 ,ACORN-F,Comfortable
525795,MAC000247,ToU,2012-02-28 00:00:00.0000000, 0.179 ,ACORN-F,Comfortable
525796,MAC000247,ToU,2012-02-28 00:30:00.0000000, 0.183 ,ACORN-F,Comfortable
525797,MAC000247,ToU,2012-02-28 01:00:00.0000000, 0.205 ,ACORN-F,Comfortable
525798,MAC000247,ToU,2012-02-28 01:30:00.0000000, 0.199 ,ACORN-F,Comfortable
525799,MAC000247,ToU,2012-02-28 02:00:00.0000000, 0.259 ,ACORN-F,Comfortable
525800,MAC000247,ToU,2012-02-28 02:30:00.0000000, 0.261 ,ACORN-F,Comfortable
525801,MAC000247,ToU,2012-02-28 03:00:00.0000000, 0.349 ,ACORN-F,Comfortable
525802,MAC000247,ToU,2012-02-28 03:30:00.0000000, 0.207 ,ACORN-F,Comfortable
525803,MAC000247,ToU,2012-02-28 04:00:00.0000000, 0.162 ,ACORN-F,Comfortable
525804,MAC000247,ToU,2012-02-28 04:30:00.0000000, 0.117 ,ACORN-F,Comfortable
525805,MAC000247,ToU,2012-02-28 05:00:00.0000000, 0.083 ,ACORN-F,Comfortable
525806,MAC000247,ToU,2012-02-28 05:30:00.0000000, 0.081 ,ACORN-F,Comfortable
525807,MAC000247,ToU,2012-02-28 06:00:00.0000000, 0.079 ,ACORN-F,Comfortable
525808,MAC000247,ToU,2012-02-28 06:30:00.0000000, 0.077 ,ACORN-F,Comfortable
525809,MAC000247,ToU,2012-02-28 07:00:00.0000000, 0.073 ,ACORN-F,Comfortable
525810,MAC000247,ToU,2012-02-28 07:30:00.0000000, 0.071 ,ACORN-F,Comfortable
525811,MAC000247,ToU,2012-02-28 08:00:00.0000000, 0.067 ,ACORN-F,Comfortable
525812,MAC000247,ToU,2012-02-28 08:30:00.0000000, 0.059 ,ACORN-F,Comfortable
525813,MAC000247,ToU,2012-02-28 09:00:00.0000000, 0.057 ,ACORN-F,Comfortable
525814,MAC000247,ToU,2012-02-28 09:30:00.0000000, 0.109 ,ACORN-F,Comfortable
525815,MAC000247,ToU,2012-02-28 10:00:00.0000000, 0.131 ,ACORN-F,Comfortable
525816,MAC000247,ToU,2012-02-28 10:30:00.0000000, 0.202 ,ACORN-F,Comfortable
525817,MAC000247,ToU,2012-02-28 11:00:00.0000000, 0.217 ,ACORN-F,Comfortable
525818,MAC000247,ToU,2012-02-28 11:30:00.0000000, 0.236 ,ACORN-F,Comfortable
525819,MAC000247,ToU,2012-02-28 12:00:00.0000000, 0.209 ,ACORN-F,Comfortable
525820,MAC000247,ToU,2012-02-28 12:30:00.0000000, 0.22 ,ACORN-F,Comfortable
525821,MAC000247,ToU,2012-02-28 13:00:00.0000000, 0.261 ,ACORN-F,Comfortable
525822,MAC000247,ToU,2012-02-28 13:30:00.0000000, 0.216 ,ACORN-F,Comfortable
525823,MAC000247,ToU,2012-02-28 14:00:00.0000000, 0.211 ,ACORN-F,Comfortable
525824,MAC000247,ToU,2012-02-28 14:30:00.0000000, 0.196 ,ACORN-F,Comfortable
525825,MAC000247,ToU,2012-02-28 15:00:00.0000000, 0.195 ,ACORN-F,Comfortable
525826,MAC000247,ToU,2012-02-28 15:30:00.0000000, 0.207 ,ACORN-F,Comfortable
525827,MAC000247,ToU,2012-02-28 16:00:00.0000000, 0.21 ,ACORN-F,Comfortable
525828,MAC000247,ToU,2012-02-28 16:30:00.0000000, 0.386 ,ACORN-F,Comfortable
525829,MAC000247,ToU,2012-02-28 17:00:00.0000000, 0.24 ,ACORN-F,Comfortable
525830,MAC000247,ToU,2012-02-28 17:30:00.0000000, 0.37 ,ACORN-F,Comfortable
525831,MAC000247,ToU,2012-02-28 18:00:00.0000000, 0.342 ,ACORN-F,Comfortable
525832,MAC000247,ToU,2012-02-28 18:30:00.0000000, 0.264 ,ACORN-F,Comfortable
525833,MAC000247,ToU,2012-02-28 19:00:00.0000000, 0.262 ,ACORN-F,Comfortable
525834,MAC000247,ToU,2012-02-28 19:30:00.0000000, 0.385 ,ACORN-F,Comfortable
525835,MAC000247,ToU,2012-02-28 20:00:00.0000000, 0.271 ,ACORN-F,Comfortable
525836,MAC000247,ToU,2012-02-28 20:30:00.0000000, 0.303 ,ACORN-F,Comfortable
525837,MAC000247,ToU,2012-02-28 21:00:00.0000000, 0.286 ,ACORN-F,Comfortable
525838,MAC000247,ToU,2012-02-28 21:30:00.0000000, 0.239 ,ACORN-F,Comfortable
525839,MAC000247,ToU,2012-02-28 22:00:00.0000000, 0.282 ,ACORN-F,Comfortable
525840,MAC000247,ToU,2012-02-28 22:30:00.0000000, 0.346 ,ACORN-F,Comfortable
525841,MAC000247,ToU,2012-02-28 23:00:00.0000000, 0.218 ,ACORN-F,Comfortable
525842,MAC000247,ToU,2012-02-28 23:30:00.0000000, 0.199 ,ACORN-F,Comfortable
525843,MAC000247,ToU,2012-02-29 00:00:00.0000000, 0.13 ,ACORN-F,Comfortable
525844,MAC000247,ToU,2012-02-29 00:30:00.0000000, 0.142 ,ACORN-F,Comfortable
525845,MAC000247,ToU,2012-02-29 01:00:00.0000000, 0.177 ,ACORN-F,Comfortable
525846,MAC000247,ToU,2012-02-29 01:30:00.0000000, 0.115 ,ACORN-F,Comfortable
525847,MAC000247,ToU,2012-02-29 02:00:00.0000000, 0.071 ,ACORN-F,Comfortable
525848,MAC000247,ToU,2012-02-29 02:30:00.0000000, 0.079 ,ACORN-F,Comfortable
525849,MAC000247,ToU,2012-02-29 03:00:00.0000000, 0.059 ,ACORN-F,Comfortable
525850,MAC000247,ToU,2012-02-29 03:30:00.0000000, 0.066 ,ACORN-F,Comfortable
525851,MAC000247,ToU,2012-02-29 04:00:00.0000000, 0.068 ,ACORN-F,Comfortable
525852,MAC000247,ToU,2012-02-29 04:30:00.0000000, 0.052 ,ACORN-F,Comfortable
525853,MAC000247,ToU,2012-02-29 05:00:00.0000000, 0.074 ,ACORN-F,Comfortable
525854,MAC000247,ToU,2012-02-29 05:30:00.0000000, 0.048 ,ACORN-F,Comfortable
525855,MAC000247,ToU,2012-02-29 06:00:00.0000000, 0.061 ,ACORN-F,Comfortable
525856,MAC000247,ToU,2012-02-29 06:30:00.0000000, 0.058 ,ACORN-F,Comfortable
525857,MAC000247,ToU,2012-02-29 07:00:00.0000000, 0.047 ,ACORN-F,Comfortable
525858,MAC000247,ToU,2012-02-29 07:30:00.0000000, 0.067 ,ACORN-F,Comfortable
525859,MAC000247,ToU,2012-02-29 08:00:00.0000000, 0.044 ,ACORN-F,Comfortable
525860,MAC000247,ToU,2012-02-29 08:30:00.0000000, 0.279 ,ACORN-F,Comfortable
525861,MAC000247,ToU,2012-02-29 09:00:00.0000000, 0.292 ,ACORN-F,Comfortable
525862,MAC000247,ToU,2012-02-29 09:30:00.0000000, 0.25 ,ACORN-F,Comfortable
525863,MAC000247,ToU,2012-02-29 10:00:00.0000000, 0.199 ,ACORN-F,Comfortable
525864,MAC000247,ToU,2012-02-29 10:30:00.0000000, 0.072 ,ACORN-F,Comfortable
525865,MAC000247,ToU,2012-02-29 11:00:00.0000000, 0.047 ,ACORN-F,Comfortable
525866,MAC000247,ToU,2012-02-29 11:30:00.0000000, 0.07 ,ACORN-F,Comfortable
525867,MAC000247,ToU,2012-02-29 12:00:00.0000000, 0.051 ,ACORN-F,Comfortable
525868,MAC000247,ToU,2012-02-29 12:30:00.0000000, 0.06 ,ACORN-F,Comfortable
525869,MAC000247,ToU,2012-02-29 13:00:00.0000000, 0.06 ,ACORN-F,Comfortable
525870,MAC000247,ToU,2012-02-29 13:30:00.0000000, 0.048 ,ACORN-F,Comfortable
525871,MAC000247,ToU,2012-02-29 14:00:00.0000000, 0.072 ,ACORN-F,Comfortable
525872,MAC000247,ToU,2012-02-29 14:30:00.0000000, 0.088 ,ACORN-F,Comfortable
525873,MAC000247,ToU,2012-02-29 15:00:00.0000000, 0.141 ,ACORN-F,Comfortable
525874,MAC000247,ToU,2012-02-29 15:30:00.0000000, 0.327 ,ACORN-F,Comfortable
525875,MAC000247,ToU,2012-02-29 16:00:00.0000000, 0.759 ,ACORN-F,Comfortable
525876,MAC000247,ToU,2012-02-29 16:30:00.0000000, 0.67 ,ACORN-F,Comfortable
525877,MAC000247,ToU,2012-02-29 17:00:00.0000000, 0.191 ,ACORN-F,Comfortable
525878,MAC000247,ToU,2012-02-29 17:30:00.0000000, 0.233 ,ACORN-F,Comfortable
525879,MAC000247,ToU,2012-02-29 18:00:00.0000000, 0.231 ,ACORN-F,Comfortable
525880,MAC000247,ToU,2012-02-29 18:30:00.0000000, 0.351 ,ACORN-F,Comfortable
525881,MAC000247,ToU,2012-02-29 19:00:00.0000000, 0.317 ,ACORN-F,Comfortable
525882,MAC000247,ToU,2012-02-29 19:30:00.0000000, 0.292 ,ACORN-F,Comfortable
525883,MAC000247,ToU,2012-02-29 20:00:00.0000000, 0.307 ,ACORN-F,Comfortable
525884,MAC000247,ToU,2012-02-29 20:30:00.0000000, 0.321 ,ACORN-F,Comfortable
525885,MAC000247,ToU,2012-02-29 21:00:00.0000000, 0.42 ,ACORN-F,Comfortable
525886,MAC000247,ToU,2012-02-29 21:30:00.0000000, 0.233 ,ACORN-F,Comfortable
525887,MAC000247,ToU,2012-02-29 22:00:00.0000000, 0.413 ,ACORN-F,Comfortable
525888,MAC000247,ToU,2012-02-29 22:30:00.0000000, 0.218 ,ACORN-F,Comfortable
525889,MAC000247,ToU,2012-02-29 23:00:00.0000000, 0.208 ,ACORN-F,Comfortable
525890,MAC000247,ToU,2012-02-29 23:30:00.0000000, 0.184 ,ACORN-F,Comfortable
563664,MAC000257,ToU,2012-02-01 00:00:00.0000000, 0.511 ,ACORN-E,Affluent
563665,MAC000257,ToU,2012-02-01 00:30:00.0000000, 0.543 ,ACORN-E,Affluent
563666,MAC000257,ToU,2012-02-01 01:00:00.0000000, 0.517 ,ACORN-E,Affluent
563667,MAC000257,ToU,2012-02-01 01:30:00.0000000, 0.528 ,ACORN-E,Affluent
563668,MAC000257,ToU,2012-02-01 02:00:00.0000000, 0.485 ,ACORN-E,Affluent
563669,MAC000257,ToU,2012-02-01 02:30:00.0000000, 0.494 ,ACORN-E,Affluent
563670,MAC000257,ToU,2012-02-01 03:00:00.0000000, 0.481 ,ACORN-E,Affluent
563671,MAC000257,ToU,2012-02-01 03:30:00.0000000, 0.475 ,ACORN-E,Affluent
563672,MAC000257,ToU,2012-02-01 04:00:00.0000000, 0.48 ,ACORN-E,Affluent
563673,MAC000257,ToU,2012-02-01 04:30:00.0000000, 0.474 ,ACORN-E,Affluent
563674,MAC000257,ToU,2012-02-01 05:00:00.0000000, 0.429 ,ACORN-E,Affluent
563675,MAC000257,ToU,2012-02-01 05:30:00.0000000, 0.616 ,ACORN-E,Affluent
563676,MAC000257,ToU,2012-02-01 06:00:00.0000000, 0.55 ,ACORN-E,Affluent
563677,MAC000257,ToU,2012-02-01 06:30:00.0000000, 0.531 ,ACORN-E,Affluent
563678,MAC000257,ToU,2012-02-01 07:00:00.0000000, 0.581 ,ACORN-E,Affluent
563679,MAC000257,ToU,2012-02-01 07:30:00.0000000, 0.544 ,ACORN-E,Affluent
563680,MAC000257,ToU,2012-02-01 08:00:00.0000000, 0.543 ,ACORN-E,Affluent
563681,MAC000257,ToU,2012-02-01 08:30:00.0000000, 0.811 ,ACORN-E,Affluent
563682,MAC000257,ToU,2012-02-01 09:00:00.0000000, 0.532 ,ACORN-E,Affluent
563683,MAC000257,ToU,2012-02-01 09:30:00.0000000, 0.498 ,ACORN-E,Affluent
563684,MAC000257,ToU,2012-02-01 10:00:00.0000000, 0.502 ,ACORN-E,Affluent
563685,MAC000257,ToU,2012-02-01 10:30:00.0000000, 0.492 ,ACORN-E,Affluent
563686,MAC000257,ToU,2012-02-01 11:00:00.0000000, 0.646 ,ACORN-E,Affluent
563687,MAC000257,ToU,2012-02-01 11:30:00.0000000, 0.598 ,ACORN-E,Affluent
563688,MAC000257,ToU,2012-02-01 12:00:00.0000000, 0.592 ,ACORN-E,Affluent
563689,MAC000257,ToU,2012-02-01 12:30:00.0000000, 0.547 ,ACORN-E,Affluent
563690,MAC000257,ToU,2012-02-01 13:00:00.0000000, 0.51 ,ACORN-E,Affluent
563691,MAC000257,ToU,2012-02-01 13:30:00.0000000, 0.513 ,ACORN-E,Affluent
563692,MAC000257,ToU,2012-02-01 14:00:00.0000000, 0.531 ,ACORN-E,Affluent
563693,MAC000257,ToU,2012-02-01 14:30:00.0000000, 0.398 ,ACORN-E,Affluent
563694,MAC000257,ToU,2012-02-01 15:00:00.0000000, 0.387 ,ACORN-E,Affluent
563695,MAC000257,ToU,2012-02-01 15:30:00.0000000, 0.803 ,ACORN-E,Affluent
563696,MAC000257,ToU,2012-02-01 16:00:00.0000000, 0.748 ,ACORN-E,Affluent
563697,MAC000257,ToU,2012-02-01 16:30:00.0000000, 0.666 ,ACORN-E,Affluent
563698,MAC000257,ToU,2012-02-01 17:00:00.0000000, 0.748 ,ACORN-E,Affluent
563699,MAC000257,ToU,2012-02-01 17:30:00.0000000, 0.614 ,ACORN-E,Affluent
563700,MAC000257,ToU,2012-02-01 18:00:00.0000000, 0.549 ,ACORN-E,Affluent
563701,MAC000257,ToU,2012-02-01 18:30:00.0000000, 0.569 ,ACORN-E,Affluent
563702,MAC000257,ToU,2012-02-01 19:00:00.0000000, 0.575 ,ACORN-E,Affluent
563703,MAC000257,ToU,2012-02-01 19:30:00.0000000, 0.575 ,ACORN-E,Affluent
563704,MAC000257,ToU,2012-02-01 20:00:00.0000000, 0.54 ,ACORN-E,Affluent
563705,MAC000257,ToU,2012-02-01 20:30:00.0000000, 0.515 ,ACORN-E,Affluent
563706,MAC000257,ToU,2012-02-01 21:00:00.0000000, 0.604 ,ACORN-E,Affluent
563707,MAC000257,ToU,2012-02-01 21:30:00.0000000, 0.82 ,ACORN-E,Affluent
563708,MAC000257,ToU,2012-02-01 22:00:00.0000000, 0.735 ,ACORN-E,Affluent
563709,MAC000257,ToU,2012-02-01 22:30:00.0000000, 0.68 ,ACORN-E,Affluent
563710,MAC000257,ToU,2012-02-01 23:00:00.0000000, 0.602 ,ACORN-E,Affluent
563711,MAC000257,ToU,2012-02-01 23:30:00.0000000, 0.462 ,ACORN-E,Affluent
563712,MAC000257,ToU,2012-02-02 00:00:00.0000000, 0.434 ,ACORN-E,Affluent
563713,MAC000257,ToU,2012-02-02 00:30:00.0000000, 0.458 ,ACORN-E,Affluent
563714,MAC000257,ToU,2012-02-02 01:00:00.0000000, 0.427 ,ACORN-E,Affluent
563715,MAC000257,ToU,2012-02-02 01:30:00.0000000, 0.459 ,ACORN-E,Affluent
563716,MAC000257,ToU,2012-02-02 02:00:00.0000000, 0.465 ,ACORN-E,Affluent
563717,MAC000257,ToU,2012-02-02 02:30:00.0000000, 0.487 ,ACORN-E,Affluent
563718,MAC000257,ToU,2012-02-02 03:00:00.0000000, 0.488 ,ACORN-E,Affluent
563719,MAC000257,ToU,2012-02-02 03:30:00.0000000, 0.513 ,ACORN-E,Affluent
563720,MAC000257,ToU,2012-02-02 04:00:00.0000000, 0.478 ,ACORN-E,Affluent
563721,MAC000257,ToU,2012-02-02 04:30:00.0000000, 0.455 ,ACORN-E,Affluent
563722,MAC000257,ToU,2012-02-02 05:00:00.0000000, 0.569 ,ACORN-E,Affluent
563723,MAC000257,ToU,2012-02-02 05:30:00.0000000, 0.677 ,ACORN-E,Affluent
563724,MAC000257,ToU,2012-02-02 06:00:00.0000000, 0.551 ,ACORN-E,Affluent
563725,MAC000257,ToU,2012-02-02 06:30:00.0000000, 0.588 ,ACORN-E,Affluent
563726,MAC000257,ToU,2012-02-02 07:00:00.0000000, 0.579 ,ACORN-E,Affluent
563727,MAC000257,ToU,2012-02-02 07:30:00.0000000, 0.561 ,ACORN-E,Affluent
563728,MAC000257,ToU,2012-02-02 08:00:00.0000000, 0.808 ,ACORN-E,Affluent
563729,MAC000257,ToU,2012-02-02 08:30:00.0000000, 0.546 ,ACORN-E,Affluent
563730,MAC000257,ToU,2012-02-02 09:00:00.0000000, 0.526 ,ACORN-E,Affluent
563731,MAC000257,ToU,2012-02-02 09:30:00.0000000, 0.621 ,ACORN-E,Affluent
563732,MAC000257,ToU,2012-02-02 10:00:00.0000000, 0.675 ,ACORN-E,Affluent
563733,MAC000257,ToU,2012-02-02 10:30:00.0000000, 0.621 ,ACORN-E,Affluent
563734,MAC000257,ToU,2012-02-02 11:00:00.0000000, 0.667 ,ACORN-E,Affluent
563735,MAC000257,ToU,2012-02-02 11:30:00.0000000, 0.733 ,ACORN-E,Affluent
563736,MAC000257,ToU,2012-02-02 12:00:00.0000000, 0.675 ,ACORN-E,Affluent
563737,MAC000257,ToU,2012-02-02 12:30:00.0000000, 0.659 ,ACORN-E,Affluent
563738,MAC000257,ToU,2012-02-02 13:00:00.0000000, 0.767 ,ACORN-E,Affluent
563739,MAC000257,ToU,2012-02-02 13:30:00.0000000, 0.916 ,ACORN-E,Affluent
563740,MAC000257,ToU,2012-02-02 14:00:00.0000000, 0.658 ,ACORN-E,Affluent
563741,MAC000257,ToU,2012-02-02 14:30:00.0000000, 0.606 ,ACORN-E,Affluent
563742,MAC000257,ToU,2012-02-02 15:00:00.0000000, 0.539 ,ACORN-E,Affluent
563743,MAC000257,ToU,2012-02-02 15:30:00.0000000, 0.652 ,ACORN-E,Affluent
563744,MAC000257,ToU,2012-02-02 16:00:00.0000000, 0.486 ,ACORN-E,Affluent
563745,MAC000257,ToU,2012-02-02 16:30:00.0000000, 0.504 ,ACORN-E,Affluent
563746,MAC000257,ToU,2012-02-02 17:00:00.0000000, 0.746 ,ACORN-E,Affluent
563747,MAC000257,ToU,2012-02-02 17:30:00.0000000, 0.584 ,ACORN-E,Affluent
563748,MAC000257,ToU,2012-02-02 18:00:00.0000000, 0.583 ,ACORN-E,Affluent
563749,MAC000257,ToU,2012-02-02 18:30:00.0000000, 0.784 ,ACORN-E,Affluent
563750,MAC000257,ToU,2012-02-02 19:00:00.0000000, 0.911 ,ACORN-E,Affluent
563751,MAC000257,ToU,2012-02-02 19:30:00.0000000, 0.905 ,ACORN-E,Affluent
563752,MAC000257,ToU,2012-02-02 20:00:00.0000000, 1.739 ,ACORN-E,Affluent
563753,MAC000257,ToU,2012-02-02 20:30:00.0000000, 1.334 ,ACORN-E,Affluent
563754,MAC000257,ToU,2012-02-02 21:00:00.0000000, 0.932 ,ACORN-E,Affluent
563755,MAC000257,ToU,2012-02-02 21:30:00.0000000, 0.932 ,ACORN-E,Affluent
563756,MAC000257,ToU,2012-02-02 22:00:00.0000000, 0.945 ,ACORN-E,Affluent
563757,MAC000257,ToU,2012-02-02 22:30:00.0000000, 0.987 ,ACORN-E,Affluent
563758,MAC000257,ToU,2012-02-02 23:00:00.0000000, 0.918 ,ACORN-E,Affluent
563759,MAC000257,ToU,2012-02-02 23:30:00.0000000, 0.834 ,ACORN-E,Affluent
563760,MAC000257,ToU,2012-02-03 00:00:00.0000000, 0.685 ,ACORN-E,Affluent
563761,MAC000257,ToU,2012-02-03 00:30:00.0000000, 0.696 ,ACORN-E,Affluent
563762,MAC000257,ToU,2012-02-03 01:00:00.0000000, 0.701 ,ACORN-E,Affluent
563763,MAC000257,ToU,2012-02-03 01:30:00.0000000, 0.694 ,ACORN-E,Affluent
563764,MAC000257,ToU,2012-02-03 02:00:00.0000000, 0.754 ,ACORN-E,Affluent
563765,MAC000257,ToU,2012-02-03 02:30:00.0000000, 0.709 ,ACORN-E,Affluent
563766,MAC000257,ToU,2012-02-03 03:00:00.0000000, 0.791 ,ACORN-E,Affluent
563767,MAC000257,ToU,2012-02-03 03:30:00.0000000, 0.768 ,ACORN-E,Affluent
563768,MAC000257,ToU,2012-02-03 04:00:00.0000000, 0.781 ,ACORN-E,Affluent
563769,MAC000257,ToU,2012-02-03 04:30:00.0000000, 0.759 ,ACORN-E,Affluent
563770,MAC000257,ToU,2012-02-03 05:00:00.0000000, 0.798 ,ACORN-E,Affluent
563771,MAC000257,ToU,2012-02-03 05:30:00.0000000, 0.803 ,ACORN-E,Affluent
563772,MAC000257,ToU,2012-02-03 06:00:00.0000000, 0.759 ,ACORN-E,Affluent
563773,MAC000257,ToU,2012-02-03 06:30:00.0000000, 0.725 ,ACORN-E,Affluent
563774,MAC000257,ToU,2012-02-03 07:00:00.0000000, 0.73 ,ACORN-E,Affluent
563775,MAC000257,ToU,2012-02-03 07:30:00.0000000, 0.717 ,ACORN-E,Affluent
563776,MAC000257,ToU,2012-02-03 08:00:00.0000000, 0.719 ,ACORN-E,Affluent
563777,MAC000257,ToU,2012-02-03 08:30:00.0000000, 0.892 ,ACORN-E,Affluent
563778,MAC000257,ToU,2012-02-03 09:00:00.0000000, 0.77 ,ACORN-E,Affluent
563779,MAC000257,ToU,2012-02-03 09:30:00.0000000, 0.64 ,ACORN-E,Affluent
563780,MAC000257,ToU,2012-02-03 10:00:00.0000000, 0.625 ,ACORN-E,Affluent
563781,MAC000257,ToU,2012-02-03 10:30:00.0000000, 0.617 ,ACORN-E,Affluent
563782,MAC000257,ToU,2012-02-03 11:00:00.0000000, 0.747 ,ACORN-E,Affluent
563783,MAC000257,ToU,2012-02-03 11:30:00.0000000, 0.529 ,ACORN-E,Affluent
563784,MAC000257,ToU,2012-02-03 12:00:00.0000000, 0.502 ,ACORN-E,Affluent
563785,MAC000257,ToU,2012-02-03 12:30:00.0000000, 0.448 ,ACORN-E,Affluent
563786,MAC000257,ToU,2012-02-03 13:00:00.0000000, 0.434 ,ACORN-E,Affluent
563787,MAC000257,ToU,2012-02-03 13:30:00.0000000, 0.464 ,ACORN-E,Affluent
563788,MAC000257,ToU,2012-02-03 14:00:00.0000000, 0.445 ,ACORN-E,Affluent
563789,MAC000257,ToU,2012-02-03 14:30:00.0000000, 0.307 ,ACORN-E,Affluent
563790,MAC000257,ToU,2012-02-03 15:00:00.0000000, 0.336 ,ACORN-E,Affluent
563791,MAC000257,ToU,2012-02-03 15:30:00.0000000, 0.631 ,ACORN-E,Affluent
563792,MAC000257,ToU,2012-02-03 16:00:00.0000000, 0.518 ,ACORN-E,Affluent
563793,MAC000257,ToU,2012-02-03 16:30:00.0000000, 0.514 ,ACORN-E,Affluent
563794,MAC000257,ToU,2012-02-03 17:00:00.0000000, 0.659 ,ACORN-E,Affluent
563795,MAC000257,ToU,2012-02-03 17:30:00.0000000, 0.404 ,ACORN-E,Affluent
563796,MAC000257,ToU,2012-02-03 18:00:00.0000000, 0.439 ,ACORN-E,Affluent
563797,MAC000257,ToU,2012-02-03 18:30:00.0000000, 0.652 ,ACORN-E,Affluent
563798,MAC000257,ToU,2012-02-03 19:00:00.0000000, 0.66 ,ACORN-E,Affluent
563799,MAC000257,ToU,2012-02-03 19:30:00.0000000, 0.565 ,ACORN-E,Affluent
563800,MAC000257,ToU,2012-02-03 20:00:00.0000000, 0.545 ,ACORN-E,Affluent
563801,MAC000257,ToU,2012-02-03 20:30:00.0000000, 0.586 ,ACORN-E,Affluent
563802,MAC000257,ToU,2012-02-03 21:00:00.0000000, 0.568 ,ACORN-E,Affluent
563803,MAC000257,ToU,2012-02-03 21:30:00.0000000, 0.566 ,ACORN-E,Affluent
563804,MAC000257,ToU,2012-02-03 22:00:00.0000000, 0.543 ,ACORN-E,Affluent
563805,MAC000257,ToU,2012-02-03 22:30:00.0000000, 0.567 ,ACORN-E,Affluent
563806,MAC000257,ToU,2012-02-03 23:00:00.0000000, 0.547 ,ACORN-E,Affluent
563807,MAC000257,ToU,2012-02-03 23:30:00.0000000, 0.549 ,ACORN-E,Affluent
563808,MAC000257,ToU,2012-02-04 00:00:00.0000000, 0.5 ,ACORN-E,Affluent
563809,MAC000257,ToU,2012-02-04 00:30:00.0000000, 0.502 ,ACORN-E,Affluent
563810,MAC000257,ToU,2012-02-04 01:00:00.0000000, 0.581 ,ACORN-E,Affluent
563811,MAC000257,ToU,2012-02-04 01:30:00.0000000, 0.528 ,ACORN-E,Affluent
563812,MAC000257,ToU,2012-02-04 02:00:00.0000000, 0.49 ,ACORN-E,Affluent
