GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",26875,4598
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",17978,3351
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",35994,12936
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",29535,6270
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",41101,9208
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",29531,9386
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",43119,10033
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",31309,5281
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",29000,3701
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",30905,7523
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",45465,6236
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",44601,9180
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",24365,7681
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",22953,5813
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",52292,20356
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",28988,1960
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",46929,8730
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",28402,4149
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",23000,6841
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",30492,10641
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",23795,4199
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",36563,7904
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",28824,14990
